"2023/02  Daily Trading Value/Volume of 2103 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/02/01","990,246","27,864,891","28.25","28.35","27.95","28.00","-0.20","727",
"2023/02/02","2,145,536","61,343,176","28.25","28.90","28.05","28.55","+0.55","1,115",
"2023/02/03","7,040,796","207,235,303","28.40","30.10","28.40","29.60","+1.05","3,123",
"2023/02/06","5,885,243","177,211,113","29.85","30.65","29.45","29.90","+0.30","2,741",
"2023/02/07","4,688,389","140,739,498","30.10","30.40","29.65","29.80","-0.10","1,824",
"2023/02/08","3,687,288","109,924,640","30.25","30.25","29.40","29.75","-0.05","1,670",
"2023/02/09","2,250,205","66,070,473","29.60","29.90","29.10","29.10","-0.65","1,342",
"2023/02/10","1,446,194","41,766,573","29.15","29.15","28.65","28.70","-0.40","825",
"2023/02/13","701,711","20,213,183","28.75","29.10","28.50","28.80","+0.10","501",
"2023/02/14","963,865","28,252,801","29.00","29.50","28.95","29.45","+0.65","669",
"2023/02/15","846,702","24,868,453","29.50","29.55","29.15","29.25","-0.20","567",
"2023/02/16","2,420,377","69,772,249","29.20","29.25","28.60","28.80","-0.45","1,643",
"2023/02/17","1,551,845","44,704,076","28.60","29.00","28.60","28.95","+0.15","774",
"2023/02/20","888,669","25,813,184","29.15","29.15","28.75","29.05","+0.10","517",
"2023/02/21","681,878","19,913,383","29.05","29.35","29.00","29.15","+0.10","423",
"2023/02/22","1,695,046","49,013,471","29.00","29.10","28.75","29.10","-0.05","947",
"2023/02/23","1,347,807","39,566,147","29.10","29.60","29.10","29.20","+0.10","784",
"2023/02/24","1,137,498","33,073,878","29.10","29.45","29.00","29.05","-0.15","700",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

