"2022/04  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/04/01","8,187,331","1,035,194,315","126.50","127.00","126.00","127.00"," 0.00","2,894",
"2022/04/06","10,164,223","1,284,828,145","127.00","127.00","126.00","127.00"," 0.00","5,763",
"2022/04/07","13,580,537","1,723,545,509","127.00","127.50","126.50","127.00"," 0.00","5,552",
"2022/04/08","10,377,720","1,322,255,376","127.50","128.00","126.50","128.00","+1.00","4,781",
"2022/04/11","12,486,786","1,610,549,089","128.00","130.00","128.00","130.00","+2.00","6,657",
"2022/04/12","7,169,928","922,519,627","129.00","129.50","128.00","128.50","-1.50","2,995",
"2022/04/13","5,636,769","723,132,282","129.00","129.00","128.00","128.50"," 0.00","3,479",
"2022/04/14","7,556,797","980,187,865","128.50","130.00","128.50","130.00","+1.50","4,317",
"2022/04/15","3,946,144","510,959,675","129.50","130.00","129.00","129.50","-0.50","2,849",
"2022/04/18","5,302,627","685,973,744","128.50","130.00","128.50","130.00","+0.50","3,205",
"2022/04/19","6,415,796","834,051,232","130.00","130.50","129.50","129.50","-0.50","5,758",
"2022/04/20","7,058,429","917,976,453","129.00","131.00","129.00","131.00","+1.50","4,345",
"2022/04/21","4,362,904","571,549,088","131.00","131.50","130.50","131.00"," 0.00","2,467",
"2022/04/22","4,627,462","605,677,024","130.50","131.50","130.50","131.50","+0.50","3,664",
"2022/04/25","7,300,701","955,834,956","131.00","131.50","130.50","131.50"," 0.00","4,230",
"2022/04/26","5,457,218","719,131,019","131.00","132.00","131.00","132.00","+0.50","3,040",
"2022/04/27","7,377,217","974,625,455","131.50","132.50","131.50","132.00"," 0.00","4,652",
"2022/04/28","15,385,289","2,017,820,304","132.00","132.50","130.00","131.50","-0.50","6,049",
"2022/04/29","11,922,605","1,555,266,634","131.00","131.50","129.50","131.00","-0.50","3,864",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

