"2022/03  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/03/01","12,845,752","1,598,770,244","125.00","125.50","124.00","124.50"," 0.00","6,584",
"2022/03/02","14,720,427","1,817,921,070","125.00","125.00","122.50","123.50","-1.00","7,377",
"2022/03/03","11,058,997","1,354,817,748","123.50","124.00","122.00","122.50","-1.00","7,471",
"2022/03/04","8,028,327","983,219,687","122.50","123.00","122.00","123.00","+0.50","4,144",
"2022/03/07","18,175,988","2,201,855,733","122.00","122.50","120.50","121.00","-2.00","14,084",
"2022/03/08","11,857,541","1,437,535,437","120.00","122.50","120.00","122.00","+1.00","5,479",
"2022/03/09","4,846,163","591,189,077","122.00","122.50","121.50","122.50","+0.50","5,177",
"2022/03/10","5,892,819","723,045,904","122.50","123.00","122.50","123.00","+0.50","3,035",
"2022/03/11","7,858,459","960,553,244","122.50","122.50","122.00","122.50","-0.50","5,756",
"2022/03/14","5,981,535","734,605,168","122.50","123.00","122.50","123.00","+0.50","3,267",
"2022/03/15","14,584,229","1,805,436,431","123.00","125.00","122.00","125.00","+2.00","5,483",
"2022/03/16","10,113,332","1,265,725,260","124.00","126.00","124.00","126.00","+1.00","5,361",
"2022/03/17","16,568,719","2,087,205,135","126.00","127.50","125.00","125.50","-0.50","8,700",
"2022/03/18","14,222,899","1,793,315,823","126.00","126.50","125.00","126.50","+1.00","3,974",
"2022/03/21","9,854,091","1,244,514,121","125.50","127.00","125.00","126.50"," 0.00","3,583",
"2022/03/22","6,987,974","879,656,447","126.50","126.50","125.00","126.50"," 0.00","4,058",
"2022/03/23","6,711,069","844,300,959","126.00","126.50","125.00","126.50"," 0.00","3,855",
"2022/03/24","8,353,453","1,057,025,586","125.50","127.00","125.50","127.00","+0.50","5,345",
"2022/03/25","9,481,803","1,206,001,853","126.00","128.00","126.00","128.00","+1.00","4,539",
"2022/03/28","8,068,685","1,027,222,206","127.00","128.00","126.50","128.00"," 0.00","3,612",
"2022/03/29","6,107,134","775,983,435","127.50","128.00","126.50","127.00","-1.00","2,773",
"2022/03/30","9,627,825","1,221,797,807","127.50","127.50","126.50","127.00"," 0.00","5,201",
"2022/03/31","5,734,826","728,234,428","127.00","127.50","126.50","127.00"," 0.00","1,929",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

