"2024/09  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2024/09/02","215,126","8,021,227","37.50","37.60","37.00","37.30"," 0.00","190",
"2024/09/03","633,976","23,859,234","37.35","38.00","37.20","37.60","+0.30","350",
"2024/09/04","688,063","25,319,909","36.65","37.65","35.40","37.25","-0.35","529",
"2024/09/05","406,444","15,114,473","37.60","37.90","36.45","36.60","-0.65","335",
"2024/09/06","302,933","11,046,398","36.60","36.95","36.15","36.80","+0.20","228",
"2024/09/09","275,310","10,062,144","36.05","37.00","36.00","36.95","+0.15","221",
"2024/09/10","557,307","20,700,206","36.95","37.65","36.65","37.20","+0.25","348",
"2024/09/11","456,692","17,168,283","37.60","37.85","37.20","37.70","+0.50","504",
"2024/09/12","329,233","12,391,811","37.75","37.90","37.35","37.75","+0.05","347",
"2024/09/13","617,488","23,288,857","37.90","38.00","37.40","37.45","-0.30","344",
"2024/09/16","825,285","30,073,578","37.55","37.55","35.80","35.90","-1.55","819",
"2024/09/18","660,359","24,195,009","36.05","37.25","35.90","36.30","+0.40","454",
"2024/09/19","401,659","14,827,323","36.40","37.15","36.30","37.15","+0.85","367",
"2024/09/20","621,416","23,368,405","37.30","37.90","37.10","37.75","+0.60","416",
"2024/09/23","433,129","16,025,737","37.80","37.85","36.70","36.95","-0.80","470",
"2024/09/24","300,375","11,155,324","36.85","37.40","36.70","37.25","+0.30","289",
"2024/09/25","434,331","16,248,871","37.40","37.70","37.15","37.45","+0.20","341",
"2024/09/26","463,024","17,186,161","37.50","37.60","36.85","36.85","-0.60","463",
"2024/09/27","356,354","13,285,561","37.35","37.50","36.95","37.15","+0.30","292",
"2024/09/30","254,811","9,418,303","37.10","37.35","36.70","36.90","-0.25","318",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

