"2016/12  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2016/12/01","65,742","2,680,796","40.80","40.85","40.70","40.70","-0.20","54",
"2016/12/02","79,707","3,247,909","40.60","40.90","40.55","40.90","+0.20","62",
"2016/12/05","23,305","956,755","41.30","41.35","40.90","41.00","+0.10","24",
"2016/12/06","28,000","1,146,500","41.25","41.25","40.85","40.85","-0.15","24",
"2016/12/07","31,220","1,276,756","41.00","41.00","40.85","40.85"," 0.00","29",
"2016/12/08","98,794","4,047,598","40.85","41.25","40.85","41.20","+0.35","61",
"2016/12/09","9,194","378,034","41.10","41.20","41.10","41.15","-0.05","9",
"2016/12/12","35,207","1,449,267","41.15","41.25","41.10","41.10","-0.05","25",
"2016/12/13","80,606","3,345,870","41.25","42.00","41.10","42.00","+0.90","54",
"2016/12/14","28,086","1,187,836","42.00","42.50","42.00","42.15","+0.15","27",
"2016/12/15","16,000","670,150","41.90","41.90","41.70","41.90","-0.25","9",
"2016/12/16","70,450","2,979,923","41.90","42.50","41.90","42.50","+0.60","37",
"2016/12/19","6,000","253,900","42.50","42.50","42.00","42.40","-0.10","6",
"2016/12/20","47,230","1,983,039","42.40","42.40","41.65","42.15","-0.25","30",
"2016/12/21","9,000","376,950","41.80","42.15","41.75","41.75","-0.40","9",
"2016/12/22","9,502","398,083","41.80","42.00","41.80","42.00","+0.25","10",
"2016/12/23","11,022","458,074","41.45","42.00","41.45","42.00"," 0.00","11",
"2016/12/26","9,000","376,000","42.00","42.00","41.75","41.75","-0.25","7",
"2016/12/27","37,350","1,578,425","42.20","42.50","42.00","42.10","+0.35","27",
"2016/12/28","9,100","383,240","42.25","42.25","42.10","42.10"," 0.00","7",
"2016/12/29","4,150","174,670","42.10","42.10","42.10","42.10"," 0.00","5",
"2016/12/30","18,000","757,900","42.20","42.30","41.90","41.90","-0.20","11",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

