"2020/05  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2020/05/04","15,084","538,334","36.05","36.05","35.25","35.50","-0.55","18",
"2020/05/05","15,220","547,491","35.60","36.05","35.60","36.05","+0.55","16",
"2020/05/06","19,001","674,337","35.90","36.00","35.00","36.00","-0.05","20",
"2020/05/07","26,584","958,811","35.80","36.30","35.80","36.10","+0.10","20",
"2020/05/08","18,201","653,246","36.10","36.45","35.60","36.05","-0.05","17",
"2020/05/11","24,030","873,595","36.05","36.50","36.05","36.50","+0.45","19",
"2020/05/12","21,002","761,823","36.55","36.55","36.00","36.10","-0.40","11",
"2020/05/13","18,699","664,017","35.35","35.80","35.35","35.80","-0.30","18",
"2020/05/14","12,000","428,750","35.80","36.00","35.55","36.00","+0.20","12",
"2020/05/15","15,240","548,852","36.00","36.05","35.80","35.80","-0.20","15",
"2020/05/18","19,001","677,135","36.00","36.00","35.50","35.55","-0.25","18",
"2020/05/19","25,051","891,515","35.60","35.60","35.55","35.55"," 0.00","15",
"2020/05/20","27,000","981,600","35.55","36.80","35.55","35.80","+0.25","19",
"2020/05/21","9,050","325,202","35.50","36.20","35.50","36.05","+0.25","11",
"2020/05/22","12,200","437,249","36.10","36.10","35.65","35.65","-0.40","14",
"2020/05/25","30,284","1,083,937","35.90","36.10","35.50","35.70","+0.05","20",
"2020/05/26","26,362","948,682","35.90","36.05","35.90","36.00","+0.30","22",
"2020/05/27","14,000","502,950","36.00","36.00","35.90","35.90","-0.10","11",
"2020/05/28","20,089","720,754","35.80","36.00","35.80","35.85","-0.05","19",
"2020/05/29","22,904","828,069","35.85","36.80","35.80","35.95","+0.10","22",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

