"2020/12  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2020/12/01","26,071","936,756","36.00","36.00","35.90","35.90","-0.10","24",
"2020/12/02","25,411","909,546","35.90","35.90","35.75","35.80","-0.10","22",
"2020/12/03","8,320","297,751","35.85","35.85","35.70","35.85","+0.05","12",
"2020/12/04","16,051","576,036","35.85","36.00","35.85","35.90","+0.05","18",
"2020/12/07","13,229","473,783","35.90","35.90","35.70","35.70","-0.20","12",
"2020/12/08","24,843","886,216","35.70","35.70","35.65","35.65","-0.05","25",
"2020/12/09","24,360","870,489","35.60","35.80","35.60","35.80","+0.15","25",
"2020/12/10","13,246","471,986","35.60","35.70","35.60","35.60","-0.20","23",
"2020/12/11","42,101","1,493,635","35.40","35.55","35.40","35.50","-0.10","35",
"2020/12/14","12,277","436,681","35.35","35.70","35.35","35.70","+0.20","16",
"2020/12/15","34,067","1,215,941","35.60","36.00","35.60","35.60","-0.10","22",
"2020/12/16","12,060","431,996","35.90","35.90","35.80","35.80","+0.20","12",
"2020/12/17","33,608","1,206,747","35.90","36.00","35.85","36.00","+0.20","34",
"2020/12/18","4,517","162,393","35.95","35.95","35.95","35.95","-0.05","13",
"2020/12/21","18,498","658,955","35.80","35.95","35.50","35.55","-0.40","28",
"2020/12/22","19,050","679,027","35.50","35.80","35.50","35.60","+0.05","20",
"2020/12/23","14,018","502,933","35.80","35.95","35.80","35.95","+0.35","18",
"2020/12/24","10,000","358,700","35.90","35.90","35.80","35.90","-0.05","9",
"2020/12/25","34,244","1,231,444","35.90","36.10","35.90","36.10","+0.20","30",
"2020/12/28","58,555","2,100,194","35.55","36.05","35.55","35.80","-0.30","58",
"2020/12/29","18,100","645,674","35.80","35.90","35.50","35.85","+0.05","20",
"2020/12/30","7,779","278,338","35.80","36.00","35.80","36.00","+0.15","15",
"2020/12/31","31,459","1,128,477","35.10","36.10","35.05","36.10","+0.10","32",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

