"2025/06  Daily Trading Value/Volume of 8046 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/06/02","5,669,521","562,443,014","103.00","103.00","97.80","97.90","-7.10","4,965",
"2025/06/03","2,836,545","281,340,213","99.20","100.50","98.30","98.70","+0.80","2,323",
"2025/06/04","5,136,463","536,705,089","102.00","107.50","102.00","105.00","+6.30","4,507",
"2025/06/05","5,276,448","562,679,168","107.00","109.00","103.50","106.00","+1.00","3,661",
"2025/06/06","1,295,648","137,441,998","106.00","107.00","104.50","107.00","+1.00","1,378",
"2025/06/09","2,531,157","266,974,927","107.50","109.00","104.00","104.00","-3.00","2,261",
"2025/06/10","3,082,716","332,304,252","105.50","109.50","105.50","109.00","+5.00","2,583",
"2025/06/11","3,550,303","391,874,961","109.00","112.00","108.00","111.50","+2.50","2,924",
"2025/06/12","1,654,486","182,019,320","110.50","111.00","109.00","110.00","-1.50","1,382",
"2025/06/13","1,392,067","149,444,708","108.50","108.50","106.50","106.50","-3.50","1,329",
"2025/06/16","2,879,675","311,065,527","106.00","110.00","105.00","110.00","+3.50","1,892",
"2025/06/17","2,087,850","229,631,680","112.00","113.00","108.00","108.00","-2.00","2,392",
"2025/06/18","966,702","105,221,288","108.50","109.50","108.00","109.00","+1.00","1,002",
"2025/06/19","1,256,494","134,416,893","109.50","109.50","105.50","106.50","-2.50","1,592",
"2025/06/20","1,181,802","124,446,417","107.00","107.50","104.00","105.00","-1.50","1,103",
"2025/06/23","5,748,970","613,654,054","104.00","109.00","101.50","107.50","+2.50","4,513",
"2025/06/24","4,115,817","456,089,201","109.00","113.00","109.00","112.00","+4.50","3,366",
"2025/06/25","2,292,634","258,232,167","112.50","114.00","111.50","112.50","+0.50","2,029",
"2025/06/26","1,873,698","212,286,664","112.50","114.50","112.50","113.00","+0.50","1,759",
"2025/06/27","2,091,988","235,703,759","114.50","114.50","111.00","112.50","-0.50","1,728",
"2025/06/30","838,314","93,730,752","112.50","113.00","110.50","112.00","-0.50","905",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

