"2020/03  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2020/03/02","1,434,357","209,587,979","145.50","147.00","145.00","146.00","-2.50","1,155",
"2020/03/03","1,230,785","182,789,965","149.50","150.00","147.50","147.50","+1.50","945",
"2020/03/04","2,045,000","303,423,000","147.00","150.00","145.00","149.00","+1.50","1,651",
"2020/03/05","1,967,985","291,667,280","149.00","149.50","147.00","147.50","-1.50","1,553",
"2020/03/06","2,350,269","341,563,043","146.00","146.00","144.50","144.50","-3.00","1,672",
"2020/03/09","3,468,456","482,669,140","143.00","143.00","136.00","136.00","-8.50","2,614",
"2020/03/10","2,805,862","378,069,594","132.00","136.50","131.50","135.00","-1.00","1,895",
"2020/03/11","1,558,908","212,004,488","136.00","138.50","133.50","134.00","-1.00","1,095",
"2020/03/12","3,930,823","493,017,021","131.50","131.50","121.00","125.00","-9.00","2,833",
"2020/03/13","6,440,655","740,765,255","113.50","120.00","112.50","120.00","-5.00","4,481",
"2020/03/16","3,603,893","411,444,195","120.00","120.00","110.50","113.50","-6.50","2,548",
"2020/03/17","5,487,865","645,807,485","115.00","120.50","112.50","118.00","+4.50","4,056",
"2020/03/18","4,170,701","477,658,051","118.00","120.00","112.00","112.00","-6.00","3,250",
"2020/03/19","3,632,387","373,373,263","110.00","110.00","101.00","101.00","-11.00","2,461",
"2020/03/20","2,669,367","281,271,446","103.50","108.00","103.00","104.00","+3.00","2,009",
"2020/03/23","1,562,905","153,913,495","100.50","100.50","96.70","98.20","-5.80","1,340",
"2020/03/24","2,419,670","243,261,674","100.00","102.50","99.60","100.00","+1.80","1,715",
"2020/03/25","6,068,779","659,686,190","104.50","110.00","104.00","109.50","+9.50","3,463",
"2020/03/26","3,039,066","326,726,194","111.50","111.50","106.00","107.00","-2.50","2,234",
"2020/03/27","3,363,901","364,142,952","109.50","112.00","105.00","105.50","-1.50","2,263",
"2020/03/30","2,947,909","306,973,797","104.00","107.00","101.00","106.00","+0.50","2,031",
"2020/03/31","2,024,609","214,878,663","107.00","108.50","105.00","106.00"," 0.00","1,507",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

