"2020/10  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2020/10/05","1,391,414","235,975,170","171.00","172.50","167.00","169.50","-1.50","1,202",
"2020/10/06","1,952,408","335,010,968","171.50","173.50","169.50","171.50","+2.00","1,539",
"2020/10/07","1,404,820","237,467,400","172.00","172.00","167.50","168.00","-3.50","1,115",
"2020/10/08","3,266,496","541,926,832","167.50","168.50","164.00","165.00","-3.00","2,282",
"2020/10/12","2,399,107","389,859,048","166.00","166.00","160.50","163.50","-1.50","1,857",
"2020/10/13","2,302,233","384,155,644","163.00","169.00","163.00","168.00","+4.50","1,665",
"2020/10/14","1,602,324","270,222,756","170.00","170.00","167.50","168.50","+0.50","1,159",
"2020/10/15","2,238,913","379,766,036","168.50","172.50","166.00","172.50","+4.00","1,591",
"2020/10/16","6,400,924","1,143,034,896","173.00","180.50","173.00","179.50","+7.00","4,119",
"2020/10/19","3,063,494","550,288,914","181.00","181.50","177.00","181.00","+1.50","1,992",
"2020/10/20","8,385,701","1,562,930,219","186.00","191.50","183.00","187.00","+6.00","5,609",
"2020/10/21","1,910,721","355,735,385","187.00","188.00","184.50","186.00","-1.00","1,336",
"2020/10/22","4,701,152","894,469,032","186.00","192.50","185.00","192.50","+6.50","3,358",
"2020/10/23","1,056,662","201,079,618","192.50","192.50","189.00","190.00","-2.50","894",
"2020/10/26","762,189","143,281,247","190.00","190.50","187.00","187.50","-2.50","725",
"2020/10/27","1,487,951","280,753,026","189.50","190.00","187.00","189.50","+2.00","1,112",
"2020/10/28","2,431,265","467,727,477","189.50","194.50","188.00","194.00","+4.50","1,898",
"2020/10/29","2,583,437","487,229,145","191.00","191.50","187.00","188.00","-6.00","1,938",
"2020/10/30","1,359,560","256,616,003","188.50","189.50","187.50","189.50","+1.50","787",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

