"2025/01  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/01/02","26,113","1,348,635","51.60","51.70","51.60","51.70"," 0.00","53",
"2025/01/03","30,126","1,554,913","51.70","51.80","51.50","51.80","+0.10","33",
"2025/01/06","24,193","1,253,134","51.70","51.90","51.70","51.80"," 0.00","34",
"2025/01/07","76,777","3,966,101","51.90","51.90","51.50","51.60","-0.20","127",
"2025/01/08","14,064","726,073","51.60","51.70","51.60","51.70","+0.10","31",
"2025/01/09","52,475","2,705,996","51.60","51.70","51.50","51.70"," 0.00","60",
"2025/01/10","53,620","2,776,396","51.70","52.00","51.50","51.80","+0.10","55",
"2025/01/13","100,893","5,199,173","51.60","51.70","51.50","51.70","-0.10","100",
"2025/01/14","10,449","539,441","51.60","51.70","51.60","51.70"," 0.00","36",
"2025/01/15","32,882","1,696,557","51.60","51.80","51.50","51.80","+0.10","46",
"2025/01/16","59,134","3,051,964","51.60","52.00","51.50","51.90","+0.10","138",
"2025/01/17","12,599","650,776","51.70","51.80","51.60","51.60","-0.30","33",
"2025/01/20","17,218","892,487","51.70","52.00","51.70","51.70","+0.10","19",
"2025/01/21","11,312","587,085","51.90","51.90","51.90","51.90","+0.20","19",
"2025/01/22","17,562","911,924","51.90","52.00","51.80","52.00","+0.10","34",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

