"2025/04  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/04/01","36,343","1,922,774","52.50","53.30","52.50","52.80","-0.10","99",
"2025/04/02","5,448","288,283","52.80","53.20","52.80","53.20","+0.40","19",
"2025/04/07","450,746","22,577,892","48.50","52.90","48.50","52.90","-0.30","382",
"2025/04/08","503,396","25,306,804","51.10","52.50","49.10","50.80","-2.10","523",
"2025/04/09","422,855","21,134,561","51.00","51.20","49.60","49.70","-1.10","263",
"2025/04/10","199,162","10,316,080","51.70","52.40","51.30","51.30","+1.60","150",
"2025/04/11","107,496","5,582,352","51.20","52.40","51.10","52.10","+0.80","82",
"2025/04/14","76,001","3,974,212","52.30","52.90","52.00","52.10"," 0.00","105",
"2025/04/15","50,088","2,629,193","52.10","52.90","52.00","52.90","+0.80","52",
"2025/04/16","42,221","2,224,106","52.90","52.90","52.40","52.80","-0.10","37",
"2025/04/17","14,788","779,005","52.80","52.80","52.50","52.60","-0.20","26",
"2025/04/18","20,294","1,062,345","52.10","52.50","52.10","52.50","-0.10","53",
"2025/04/21","66,078","3,464,600","52.50","52.50","52.30","52.40","-0.10","34",
"2025/04/22","22,659","1,189,009","52.10","52.70","52.10","52.60","+0.20","36",
"2025/04/23","38,971","2,052,522","52.50","53.10","52.40","52.80","+0.20","71",
"2025/04/24","10,307","544,030","52.80","52.80","52.60","52.60","-0.20","33",
"2025/04/25","44,400","2,343,896","52.60","52.90","52.60","52.80","+0.20","34",
"2025/04/28","15,464","817,326","52.80","53.10","52.60","53.00","+0.20","29",
"2025/04/29","17,384","920,145","52.70","53.20","52.70","53.10","+0.10","30",
"2025/04/30","26,460","1,410,520","52.80","53.50","52.80","53.30","+0.20","52",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

