"2018/12  Daily Trading Value/Volume of 2912 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2018/12/03","1,347,785","430,858,200","320.00","322.00","318.50","318.50","+0.50","1,019",
"2018/12/04","1,961,580","624,182,218","318.00","321.00","315.00","316.50","-2.00","1,531",
"2018/12/05","591,682","188,451,876","319.50","320.00","317.00","318.00","+1.50","644",
"2018/12/06","1,903,530","590,137,300","318.00","318.00","307.00","307.00","-11.00","1,584",
"2018/12/07","572,490","178,756,091","309.50","313.50","309.00","313.00","+6.00","543",
"2018/12/10","840,811","260,060,532","310.00","311.50","308.00","308.00","-5.00","739",
"2018/12/11","1,458,584","462,849,190","311.00","319.50","310.00","319.50","+11.50","1,091",
"2018/12/12","2,000,701","627,426,856","320.00","320.50","312.00","313.00","-6.50","1,421",
"2018/12/13","1,164,618","370,673,061","317.00","320.00","317.00","318.50","+5.50","1,003",
"2018/12/14","1,237,802","389,640,324","317.00","320.00","312.50","315.00","-3.50","1,015",
"2018/12/17","492,625","155,884,792","315.50","318.00","315.00","316.00","+1.00","463",
"2018/12/18","1,842,933","573,875,328","314.00","314.50","306.00","314.50","-1.50","1,408",
"2018/12/19","876,600","278,804,800","315.50","319.50","314.50","319.50","+5.00","797",
"2018/12/20","825,534","262,499,795","316.50","320.00","315.50","318.50","-1.00","649",
"2018/12/21","2,553,473","792,616,973","315.50","316.50","308.50","309.50","-9.00","1,773",
"2018/12/22","245,417","76,629,309","310.00","313.00","310.00","311.00","+1.50","257",
"2018/12/24","584,241","180,910,192","312.50","313.00","308.00","311.00"," 0.00","490",
"2018/12/25","326,221","100,413,510","306.50","309.00","306.50","308.50","-2.50","338",
"2018/12/26","378,483","116,687,980","309.00","310.50","307.00","307.00","-1.50","411",
"2018/12/27","988,545","307,198,853","311.00","312.00","308.50","312.00","+5.00","755",
"2018/12/28","578,284","180,222,608","312.00","312.50","310.00","311.00","-1.00","451",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

