"2015/01  Daily Trading Value/Volume of 2912 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2015/01/05","1,116,693","268,241,513","245.00","245.00","238.50","239.50","-5.00","823",
"2015/01/06","1,731,035","404,644,760","237.00","237.50","232.00","232.50","-7.00","1,138",
"2015/01/07","1,235,916","288,030,690","232.50","234.50","232.00","232.50"," 0.00","878",
"2015/01/08","955,524","227,853,260","235.50","240.50","234.00","240.00","+7.50","807",
"2015/01/09","771,440","184,543,660","241.50","242.00","237.50","239.00","-1.00","486",
"2015/01/12","661,156","157,302,138","237.50","239.50","236.00","237.50","-1.50","413",
"2015/01/13","1,652,837","395,905,666","236.00","241.00","236.00","239.00","+1.50","539",
"2015/01/14","777,417","183,044,700","239.00","239.50","234.00","235.00","-4.00","689",
"2015/01/15","621,575","145,586,334","236.50","237.00","233.00","233.00","-2.00","458",
"2015/01/16","2,492,679","568,671,349","235.50","235.50","226.00","229.50","-3.50","1,865",
"2015/01/19","1,469,282","344,356,123","231.00","236.00","231.00","234.50","+5.00","1,269",
"2015/01/20","1,021,415","242,479,855","236.00","238.50","235.50","238.50","+4.00","813",
"2015/01/21","845,138","202,512,120","239.50","241.00","238.50","241.00","+2.50","748",
"2015/01/22","1,115,243","266,847,467","239.50","240.00","238.00","240.00","-1.00","665",
"2015/01/23","1,801,493","434,297,577","240.00","242.50","238.50","240.00"," 0.00","802",
"2015/01/26","946,056","228,291,052","240.00","242.50","240.00","242.00","+2.00","700",
"2015/01/27","1,271,373","306,701,203","243.00","243.50","239.00","242.00"," 0.00","1,036",
"2015/01/28","1,222,917","295,543,618","242.00","243.50","239.50","239.50","-2.50","938",
"2015/01/29","958,366","230,902,521","239.50","242.00","239.00","242.00","+2.50","617",
"2015/01/30","1,421,229","346,127,529","242.50","245.00","242.00","243.00","+1.00","1,073",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

