"2015/06  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2015/06/01","2,222,090","603,894,480","265.00","277.00","261.50","272.00","+8.00","1,895",
"2015/06/02","1,937,945","526,490,650","275.00","277.00","268.50","270.00","-2.00","1,567",
"2015/06/03","2,678,963","744,640,251","270.50","281.50","270.50","277.50","+7.50","2,187",
"2015/06/04","2,813,670","746,283,370","277.50","278.50","255.00","260.50","-17.00","2,324",
"2015/06/05","1,887,598","494,170,372","258.00","265.50","255.00","263.00","+2.50","1,572",
"2015/06/08","1,130,887","300,439,329","258.00","268.00","258.00","267.50","+4.50","1,022",
"2015/06/09","1,135,130","303,685,060","266.00","272.00","262.00","262.00","-5.50","999",
"2015/06/10","1,898,983","511,880,932","263.00","274.00","263.00","268.50","+6.50","1,638",
"2015/06/11","1,114,890","300,078,352","270.00","272.50","266.00","269.50","+1.00","942",
"2015/06/12","2,177,075","591,378,750","273.00","277.50","265.50","267.00","-2.50","1,754",
"2015/06/15","1,624,215","443,389,265","269.50","277.00","269.50","271.00","+4.00","1,415",
"2015/06/16","1,033,340","279,451,300","273.50","274.00","268.00","270.00","-1.00","824",
"2015/06/17","1,688,690","454,400,610","274.50","275.00","265.50","266.00","-4.00","1,334",
"2015/06/18","1,296,404","343,359,759","267.00","268.00","262.50","264.00","-2.00","1,072",
"2015/06/22","1,035,127","277,088,536","266.50","269.00","266.00","268.00","+4.00","937",
"2015/06/23","984,374","265,332,242","271.00","273.00","267.00","269.50","+1.50","745",
"2015/06/24","681,855","184,042,920","271.00","272.00","268.50","269.00","-0.50","590",
"2015/06/25","927,076","251,341,020","271.00","274.50","269.00","269.50","+0.50","777",
"2015/06/26","463,498","124,876,708","270.00","271.50","268.00","268.00","-1.50","366",
"2015/06/29","992,990","260,813,890","265.50","265.50","260.00","260.50","-7.50","822",
"2015/06/30","1,765,127","456,026,712","258.50","265.50","252.00","265.50","+5.00","1,474",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

