"2017/08  Daily Trading Value/Volume of 2330 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/08/01","20,314,999","4,325,934,287","212.50","214.00","212.00","212.00","-2.50","7,318",
"2017/08/02","30,528,035","6,574,998,275","214.00","216.00","214.00","216.00","+4.00","11,028",
"2017/08/03","27,097,397","5,779,905,218","213.00","214.00","212.50","213.50","-2.50","7,041",
"2017/08/04","22,187,420","4,735,259,954","213.50","214.00","212.50","213.00","-0.50","5,240",
"2017/08/07","21,594,977","4,653,776,958","213.50","216.50","213.50","216.00","+3.00","7,115",
"2017/08/08","25,223,804","5,483,118,368","217.50","219.00","216.00","217.50","+1.50","8,404",
"2017/08/09","28,129,447","6,035,247,455","215.00","215.50","213.50","214.50","-3.00","9,826",
"2017/08/10","27,440,049","5,866,558,686","215.50","215.50","212.50","214.00","-0.50","8,227",
"2017/08/11","41,592,129","8,803,564,627","211.00","213.50","210.50","212.50","-1.50","13,751",
"2017/08/14","29,414,616","6,233,486,198","213.50","214.00","210.00","211.00","-1.50","7,719",
"2017/08/15","14,385,915","3,073,117,310","213.00","214.50","213.00","214.00","+3.00","5,250",
"2017/08/16","25,206,990","5,357,190,370","214.50","214.50","211.00","213.00","-1.00","8,610",
"2017/08/17","8,353,232","1,785,167,148","213.50","214.00","213.00","214.00","+1.00","3,120",
"2017/08/18","14,363,526","3,043,468,038","212.00","213.00","211.00","212.50","-1.50","3,999",
"2017/08/21","13,847,499","2,934,064,688","212.50","213.00","211.50","211.50","-1.00","5,152",
"2017/08/22","17,330,415","3,710,809,960","213.50","214.50","213.00","214.50","+3.00","7,908",
"2017/08/23","11,757,917","2,531,926,275","215.50","216.00","214.00","215.50","+1.00","5,873",
"2017/08/24","15,426,842","3,341,510,582","216.00","217.00","215.50","217.00","+1.50","6,953",
"2017/08/25","10,975,387","2,384,766,481","217.50","217.50","216.00","217.50","+0.50","5,546",
"2017/08/28","16,512,159","3,564,102,094","215.00","216.50","215.00","216.00","-1.50","5,673",
"2017/08/29","16,561,161","3,569,385,647","216.00","216.00","215.00","216.00"," 0.00","5,587",
"2017/08/30","19,674,310","4,274,683,770","216.00","218.00","216.00","217.50","+1.50","6,732",
"2017/08/31","26,945,202","5,837,056,904","217.50","218.00","215.50","216.50","-1.00","6,585",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

