"2015/01  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2015/01/05","56,021","2,629,779","47.15","47.15","46.80","46.85","-0.30","27",
"2015/01/06","15,000","702,850","47.00","47.00","46.80","46.85"," 0.00","12",
"2015/01/07","6,242","293,286","46.95","47.10","46.95","47.00","+0.15","7",
"2015/01/08","26,012","1,220,765","46.95","47.00","46.85","46.95","-0.05","21",
"2015/01/09","29,319","1,374,043","47.00","47.00","46.80","47.00","+0.05","28",
"2015/01/12","28,202","1,322,112","47.00","47.00","46.80","46.90","-0.10","27",
"2015/01/13","21,000","986,300","47.00","47.05","46.80","46.90"," 0.00","18",
"2015/01/14","18,030","843,760","46.80","46.80","46.75","46.80","-0.10","17",
"2015/01/15","14,322","671,053","47.00","47.00","46.80","46.80"," 0.00","20",
"2015/01/16","23,000","1,076,500","46.80","46.85","46.75","46.75","-0.05","19",
"2015/01/19","12,093","565,521","46.75","46.95","46.70","46.95","+0.20","15",
"2015/01/20","7,100","333,260","46.95","46.95","46.90","46.90","-0.05","8",
"2015/01/21","14,886","699,206","46.85","47.00","46.85","47.00","+0.10","17",
"2015/01/22","43,155","2,026,353","47.20","47.20","46.80","47.00"," 0.00","29",
"2015/01/23","29,000","1,361,000","47.10","47.10","46.80","46.80","-0.20","23",
"2015/01/26","23,756","1,113,329","46.80","47.30","46.70","46.80"," 0.00","26",
"2015/01/27","43,292","2,029,563","46.90","47.00","46.80","46.80"," 0.00","30",
"2015/01/28","17,001","796,499","47.00","47.00","46.80","46.90","+0.10","16",
"2015/01/29","14,320","670,785","47.00","47.00","46.75","46.90"," 0.00","16",
"2015/01/30","29,135","1,365,745","46.90","46.90","46.75","46.80","-0.10","14",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

