"2023/01 Highlights of Daily Trading"
"Date","Trade Volume","Trade Value","Transaction","TAIEX","Change",
"2023/01/03","4,427,323,490","151,313,914,551","1,312,918","14,224.12","86.43",
"2023/01/04","4,516,111,849","163,516,306,255","1,404,457","14,199.13","-24.99",
"2023/01/05","4,699,844,946","174,293,004,472","1,434,012","14,301.05","101.92",
"2023/01/06","4,361,333,262","158,229,898,850","1,280,852","14,373.34","72.29",
"2023/01/09","6,095,905,623","225,930,093,643","1,711,748","14,752.21","378.87",
"2023/01/10","4,629,202,195","180,679,951,009","1,435,353","14,802.96","50.75",
"2023/01/11","3,994,253,286","161,973,645,646","1,343,443","14,751.44","-51.52",
"2023/01/12","3,765,175,672","151,038,374,048","1,298,688","14,731.64","-19.80",
"2023/01/13","3,918,527,159","186,944,855,973","1,329,026","14,824.13","92.49",
"2023/01/16","3,571,501,931","154,847,876,623","1,238,171","14,927.01","102.88",
"2023/01/17","3,360,505,369","154,048,407,753","1,184,040","14,932.93","5.92",
"2023/01/30","6,919,326,963","354,872,347,181","2,330,770","15,493.82","560.89",
"2023/01/31","6,170,613,029","285,632,548,365","2,058,543","15,265.20","-228.62",
"Remarks:"
"Statistics of today cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"The total trade value including foreign currency ETFs is converted into NTD, using the exchange rate posted at 3:30pm on the day of trading. Please refer to our official website at https://www.twse.com.tw/en/ Home > Market Info>Dual-Currency Trading ETFs>Daily exchange rate"

