"2018/04  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2018/04/02","25,300","955,060","37.75","37.85","37.70","37.70","-0.10","21",
"2018/04/03","32,352","1,221,825","37.75","37.85","37.70","37.75","+0.05","13",
"2018/04/09","41,205","1,559,090","37.80","37.95","37.80","37.80","+0.05","38",
"2018/04/10","45,530","1,727,980","37.75","38.05","37.70","38.00","+0.20","45",
"2018/04/11","61,345","2,325,029","38.00","38.00","37.80","37.85","-0.15","37",
"2018/04/12","19,585","741,255","37.85","37.90","37.75","37.85"," 0.00","17",
"2018/04/13","58,500","2,217,398","37.90","38.10","37.80","37.90","+0.05","32",
"2018/04/16","26,090","987,165","37.85","37.90","37.80","37.85","-0.05","18",
"2018/04/17","91,100","3,440,040","37.85","37.95","37.65","37.65","-0.20","54",
"2018/04/18","14,398","543,157","37.65","37.85","37.65","37.65"," 0.00","24",
"2018/04/19","20,402","768,454","37.65","37.70","37.60","37.70","+0.05","23",
"2018/04/20","9,200","347,909","37.70","37.95","37.70","37.70"," 0.00","10",
"2018/04/23","50,722","1,920,925","37.80","38.00","37.80","37.85","+0.15","27",
"2018/04/24","20,010","754,526","37.85","37.90","37.60","37.85"," 0.00","17",
"2018/04/25","19,001","715,787","37.65","37.70","37.60","37.70","-0.15","11",
"2018/04/26","11,655","439,958","37.70","37.80","37.70","37.80","+0.10","11",
"2018/04/27","37,328","1,408,498","37.75","37.80","37.65","37.65","-0.15","16",
"2018/04/30","16,138","608,870","37.65","37.85","37.65","37.85","+0.20","13",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

