"2017/07  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/07/03","3,139,286","469,924,971","148.00","151.50","147.00","150.00","+3.00","2,136",
"2017/07/04","1,175,931","175,723,288","151.00","151.50","148.50","149.00","-1.00","916",
"2017/07/05","1,330,945","195,628,377","149.00","149.00","146.00","147.00","-2.00","1,013",
"2017/07/06","1,926,072","281,366,512","147.50","148.00","144.50","145.50","-1.50","1,384",
"2017/07/07","1,406,350","202,925,716","145.50","146.50","143.00","143.00","-2.50","1,103",
"2017/07/10","2,545,834","355,264,426","143.50","144.00","137.00","138.50","-4.50","1,844",
"2017/07/11","3,047,894","420,420,872","138.50","139.50","137.00","137.00","-1.50","1,913",
"2017/07/12","1,544,502","215,593,030","139.00","140.50","138.00","139.50","+2.50","979",
"2017/07/13","1,655,620","231,270,300","141.00","141.00","138.00","139.50"," 0.00","968",
"2017/07/14","2,469,717","344,211,010","139.50","141.00","138.50","139.50"," 0.00","1,591",
"2017/07/17","2,553,385","341,120,590","134.00","135.00","132.00","133.00","X0.00","1,755",
"2017/07/18","956,175","128,471,300","133.00","135.50","133.00","135.00","+2.00","684",
"2017/07/19","3,367,507","468,436,708","138.00","140.00","138.00","138.00","+3.00","2,421",
"2017/07/20","1,413,768","197,411,631","140.00","141.00","138.00","139.00","+1.00","1,065",
"2017/07/21","718,714","99,682,746","139.00","139.50","138.00","139.00"," 0.00","623",
"2017/07/24","763,824","105,487,036","139.00","139.00","137.50","138.00","-1.00","634",
"2017/07/25","596,538","82,843,048","138.50","139.50","138.00","139.00","+1.00","515",
"2017/07/26","1,442,594","198,812,972","139.50","139.50","137.00","137.00","-2.00","805",
"2017/07/27","775,282","107,003,049","137.50","139.00","137.00","138.50","+1.50","660",
"2017/07/28","1,288,650","175,886,400","139.00","139.00","135.50","135.50","-3.00","939",
"2017/07/31","584,854","79,185,790","135.50","136.50","134.50","135.00","-0.50","530",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

