"2017/03  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/03/01","953,304","119,152,500","125.50","126.00","124.00","124.50"," 0.00","700",
"2017/03/02","716,142","88,993,608","125.50","125.50","123.50","123.50","-1.00","601",
"2017/03/03","952,298","117,377,452","124.00","124.50","122.50","123.00","-0.50","750",
"2017/03/06","1,308,079","158,875,594","123.50","124.00","120.50","120.50","-2.50","1,009",
"2017/03/07","1,014,927","124,689,475","120.50","123.50","120.50","123.50","+3.00","768",
"2017/03/08","1,316,789","164,123,725","123.50","126.00","122.50","123.50"," 0.00","933",
"2017/03/09","812,841","100,811,784","124.00","125.50","122.50","124.00","+0.50","586",
"2017/03/10","1,421,574","177,485,824","124.50","126.00","122.50","126.00","+2.00","1,100",
"2017/03/13","1,915,230","243,739,940","127.00","128.00","126.00","128.00","+2.00","1,421",
"2017/03/14","1,677,807","214,740,687","128.00","129.00","126.50","128.50","+0.50","1,241",
"2017/03/15","800,050","102,273,400","128.50","128.50","126.50","128.00","-0.50","621",
"2017/03/16","719,935","91,811,707","128.50","129.00","127.00","127.00","-1.00","550",
"2017/03/17","4,016,932","522,559,092","128.00","131.00","127.00","131.00","+4.00","1,800",
"2017/03/20","1,365,422","178,565,563","132.00","132.00","129.00","130.50","-0.50","989",
"2017/03/21","819,817","106,286,794","131.50","131.50","129.00","129.00","-1.50","617",
"2017/03/22","1,060,139","135,663,792","128.00","129.00","127.00","127.50","-1.50","792",
"2017/03/23","1,075,620","138,791,600","127.50","130.50","126.50","130.00","+2.50","848",
"2017/03/24","1,199,690","156,951,700","130.00","132.00","129.50","130.50","+0.50","969",
"2017/03/27","923,546","118,619,388","130.50","131.00","127.00","127.50","-3.00","725",
"2017/03/28","1,506,141","188,549,766","128.00","128.50","123.50","125.00","-2.50","1,040",
"2017/03/29","747,044","92,841,000","126.00","126.00","123.50","124.50","-0.50","581",
"2017/03/30","874,679","109,113,875","124.50","126.00","123.00","125.00","+0.50","705",
"2017/03/31","669,558","83,620,966","125.50","126.00","124.00","124.50","-0.50","559",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

