"2019/09  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/09/02","54,365","1,739,943","31.50","32.45","31.50","32.40","+1.00","50",
"2019/09/03","23,001","747,032","32.75","32.75","32.15","32.40"," 0.00","23",
"2019/09/04","19,377","629,420","32.10","32.65","32.10","32.65","+0.25","20",
"2019/09/05","13,000","422,300","32.65","32.65","32.35","32.50","-0.15","13",
"2019/09/06","23,768","769,279","32.40","32.40","32.30","32.40","-0.10","25",
"2019/09/09","13,000","420,200","32.40","32.40","32.20","32.20","-0.20","12",
"2019/09/10","13,047","421,013","32.25","32.30","32.20","32.30","+0.10","14",
"2019/09/11","91,058","2,899,294","32.05","32.05","31.60","31.60","-0.70","72",
"2019/09/12","17,250","549,675","31.60","31.95","31.60","31.90","+0.30","16",
"2019/09/16","26,446","839,941","31.95","31.95","31.65","31.65","-0.25","23",
"2019/09/17","30,000","945,700","31.60","31.60","31.50","31.50","-0.15","20",
"2019/09/18","61,000","1,932,300","31.50","32.05","31.35","31.50"," 0.00","59",
"2019/09/19","5,250","166,924","31.70","31.95","31.70","31.95","+0.45","7",
"2019/09/20","19,000","600,700","31.80","31.80","31.50","31.60","-0.35","16",
"2019/09/23","23,853","757,581","31.60","32.00","31.60","31.65","+0.05","19",
"2019/09/24","42,018","1,328,327","31.65","31.65","31.55","31.65"," 0.00","30",
"2019/09/25","168,000","5,300,250","31.55","31.90","31.45","31.50","-0.15","58",
"2019/09/26","56,350","1,789,743","31.50","31.90","31.50","31.70","+0.20","35",
"2019/09/27","124,000","3,949,750","31.60","32.30","31.60","32.30","+0.60","63",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

