"2019/10  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/10/01","446,638","14,448,287","32.40","32.65","31.65","31.80","-0.50","160",
"2019/10/02","25,250","801,725","31.65","32.05","31.65","31.65","-0.15","27",
"2019/10/03","72,100","2,265,195","31.60","31.65","31.35","31.35","-0.30","47",
"2019/10/04","33,006","1,033,292","31.40","31.40","31.25","31.30","-0.05","27",
"2019/10/07","17,000","532,000","31.30","31.35","31.25","31.35","+0.05","17",
"2019/10/08","70,044","2,186,021","31.25","31.35","31.10","31.10","-0.25","47",
"2019/10/09","73,000","2,270,400","31.15","31.15","31.00","31.10"," 0.00","54",
"2019/10/14","72,603","2,252,443","30.90","31.10","30.90","31.00","-0.10","55",
"2019/10/15","51,000","1,577,600","31.00","31.15","30.80","31.15","+0.15","39",
"2019/10/16","84,000","2,648,850","31.65","31.80","31.10","31.45","+0.30","66",
"2019/10/17","71,000","2,236,650","31.45","31.65","31.30","31.55","+0.10","24",
"2019/10/18","29,335","932,002","31.60","31.85","31.60","31.80","+0.25","30",
"2019/10/21","66,000","2,091,500","31.80","31.85","31.55","31.80"," 0.00","31",
"2019/10/22","27,000","858,750","31.80","31.90","31.65","31.90","+0.10","21",
"2019/10/23","75,541","2,383,621","31.90","32.10","31.30","31.30","-0.60","69",
"2019/10/24","10,059","317,058","31.50","31.55","31.35","31.35","+0.05","10",
"2019/10/25","24,076","753,482","31.45","31.45","31.20","31.25","-0.10","25",
"2019/10/28","39,150","1,219,009","31.30","31.30","31.00","31.10","-0.15","37",
"2019/10/29","104,000","3,226,700","31.10","31.15","30.95","31.00","-0.10","35",
"2019/10/30","18,232","564,077","31.00","31.00","30.90","30.90","-0.10","20",
"2019/10/31","64,279","1,986,449","30.90","31.05","30.80","31.00","+0.10","47",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

