"2019/11  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/11/01","37,000","1,147,350","31.00","31.10","31.00","31.00"," 0.00","21",
"2019/11/04","32,000","992,450","31.00","31.15","31.00","31.00"," 0.00","26",
"2019/11/05","58,000","1,798,450","31.05","31.05","31.00","31.00"," 0.00","39",
"2019/11/06","22,035","688,902","31.25","31.30","31.10","31.30","+0.30","19",
"2019/11/07","69,750","2,202,949","31.45","31.80","31.35","31.65","+0.35","43",
"2019/11/08","50,116","1,573,038","31.60","31.60","31.30","31.45","-0.20","24",
"2019/11/11","12,000","376,550","31.30","31.50","31.20","31.30","-0.15","10",
"2019/11/12","28,406","885,995","31.15","31.20","31.15","31.15","-0.15","20",
"2019/11/13","17,000","530,400","31.20","31.35","31.15","31.15"," 0.00","13",
"2019/11/14","54,226","1,683,606","31.00","31.20","30.95","30.95","-0.20","38",
"2019/11/15","33,317","1,035,040","31.10","31.10","31.00","31.05","+0.10","23",
"2019/11/18","26,147","812,386","31.20","31.20","31.05","31.05"," 0.00","19",
"2019/11/19","47,220","1,464,130","31.15","31.15","30.95","30.95","-0.10","32",
"2019/11/20","42,150","1,303,295","30.95","31.10","30.80","31.10","+0.15","38",
"2019/11/21","36,005","1,113,455","30.95","31.10","30.80","30.85","-0.25","33",
"2019/11/22","13,150","406,980","30.85","31.05","30.85","31.05","+0.20","13",
"2019/11/25","35,000","1,082,250","31.00","31.00","30.85","30.85","-0.20","29",
"2019/11/26","66,192","2,044,371","30.85","30.95","30.80","30.80","-0.05","42",
"2019/11/27","59,131","1,823,711","30.85","30.95","30.70","30.85","+0.05","34",
"2019/11/28","46,339","1,427,524","30.85","30.85","30.75","30.75","-0.10","33",
"2019/11/29","34,097","1,045,707","30.75","30.80","30.55","30.60","-0.15","27",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

