"2025/01  Daily Trading Value/Volume of 2912 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/01/02","1,297,445","340,679,915","263.00","264.00","262.00","263.00"," 0.00","3,545",
"2025/01/03","654,083","172,103,675","264.00","265.00","262.00","263.50","+0.50","2,111",
"2025/01/06","852,738","225,979,975","264.50","266.00","263.50","265.50","+2.00","1,740",
"2025/01/07","1,529,861","402,379,123","266.00","266.00","262.00","262.00","-3.50","2,517",
"2025/01/08","2,421,659","632,542,220","262.00","263.00","260.50","260.50","-1.50","5,079",
"2025/01/09","1,044,564","272,014,223","261.00","261.50","260.00","260.00","-0.50","2,973",
"2025/01/10","2,003,451","518,635,131","258.50","259.50","258.00","259.50","-0.50","4,676",
"2025/01/13","1,525,969","396,685,799","259.00","261.50","259.00","260.00","+0.50","1,869",
"2025/01/14","1,869,295","484,429,528","261.00","262.00","258.00","258.00","-2.00","2,813",
"2025/01/15","1,130,583","292,815,443","259.00","260.00","258.50","258.50","+0.50","2,119",
"2025/01/16","1,288,673","334,678,279","260.50","261.00","259.00","259.00","+0.50","2,165",
"2025/01/17","1,336,568","348,108,527","260.50","261.50","260.00","260.00","+1.00","1,948",
"2025/01/20","1,273,934","331,257,464","261.00","261.50","259.50","259.50","-0.50","2,591",
"2025/01/21","989,366","258,003,800","260.00","262.00","259.50","261.00","+1.50","1,527",
"2025/01/22","2,693,020","701,691,513","262.00","262.50","259.50","260.00","-1.00","3,211",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

