"2019/02  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/02/11","15,270,358","1,638,942,306","107.50","108.00","106.50","106.50","-0.50","6,128",
"2019/02/12","12,912,519","1,377,527,533","107.00","107.50","106.50","107.00","+0.50","6,399",
"2019/02/13","11,838,394","1,260,604,393","107.00","107.00","106.00","106.00","-1.00","5,612",
"2019/02/14","7,964,309","845,836,364","106.50","107.00","106.00","106.00"," 0.00","3,326",
"2019/02/15","8,260,742","878,355,894","106.50","107.00","106.00","106.50","+0.50","3,268",
"2019/02/18","8,435,027","897,409,889","106.50","107.00","106.00","106.50"," 0.00","3,191",
"2019/02/19","5,957,214","632,083,227","106.50","107.00","106.00","106.00","-0.50","3,187",
"2019/02/20","9,254,102","983,080,821","106.00","106.50","106.00","106.50","+0.50","4,686",
"2019/02/21","7,410,452","788,238,097","106.00","106.50","106.00","106.50"," 0.00","3,560",
"2019/02/22","7,165,562","765,461,634","106.50","107.00","106.00","107.00","+0.50","3,196",
"2019/02/25","7,456,253","796,705,071","107.00","107.00","106.50","107.00"," 0.00","4,104",
"2019/02/26","9,632,887","1,027,626,609","107.00","107.00","106.50","106.50","-0.50","3,879",
"2019/02/27","8,008,331","856,279,917","106.50","107.50","106.50","107.00","+0.50","4,034",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

