"2019/08  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/08/01","7,028,127","755,427,112","107.50","108.00","107.00","107.00","-1.00","3,545",
"2019/08/02","9,608,197","1,029,594,131","107.00","107.50","107.00","107.00"," 0.00","4,397",
"2019/08/05","7,058,310","757,065,232","107.00","107.50","107.00","107.50","+0.50","3,650",
"2019/08/06","9,676,116","1,033,708,412","107.00","107.00","106.50","106.50","-1.00","4,433",
"2019/08/07","9,636,935","1,029,484,045","107.00","107.50","106.50","106.50"," 0.00","4,337",
"2019/08/08","4,160,707","446,012,952","106.50","107.50","106.50","107.50","+1.00","2,026",
"2019/08/12","4,357,228","468,585,124","107.50","108.00","107.00","107.50"," 0.00","2,581",
"2019/08/13","4,461,194","477,848,818","107.50","107.50","107.00","107.00","-0.50","2,443",
"2019/08/14","4,174,497","447,525,401","107.50","108.00","107.00","107.00"," 0.00","2,340",
"2019/08/15","4,864,937","519,021,259","107.00","107.00","106.50","106.50","-0.50","2,723",
"2019/08/16","8,278,776","888,862,308","107.00","108.00","106.50","108.00","+1.50","3,884",
"2019/08/19","5,376,652","578,087,557","107.50","108.00","107.00","107.50","-0.50","2,420",
"2019/08/20","4,505,636","483,109,330","107.50","107.50","107.00","107.00","-0.50","2,504",
"2019/08/21","3,984,328","427,357,200","107.50","107.50","107.00","107.50","+0.50","2,261",
"2019/08/22","4,961,578","532,484,606","107.50","108.00","107.00","107.00","-0.50","2,383",
"2019/08/23","5,589,689","599,620,044","107.50","107.50","107.00","107.50","+0.50","2,697",
"2019/08/26","3,059,051","327,712,443","107.00","107.50","107.00","107.00","-0.50","1,650",
"2019/08/27","8,419,782","904,537,512","107.50","107.50","107.00","107.50","+0.50","2,048",
"2019/08/28","4,480,994","482,312,352","107.50","108.00","107.00","108.00","+0.50","2,080",
"2019/08/29","6,682,899","721,730,493","108.00","108.50","107.50","108.50","+0.50","3,760",
"2019/08/30","11,132,534","1,211,287,956","108.50","109.00","108.00","109.00","+0.50","5,485",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

