"2016/10  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2016/10/03","499,312","74,915,800","150.00","151.00","149.00","150.00"," 0.00","387",
"2016/10/04","465,599","69,941,350","150.00","151.00","149.50","150.00"," 0.00","415",
"2016/10/05","468,431","69,925,422","149.00","150.00","148.50","149.50","-0.50","422",
"2016/10/06","726,177","109,153,951","151.00","151.50","149.50","149.50"," 0.00","536",
"2016/10/07","573,098","85,636,144","151.00","151.00","148.50","149.00","-0.50","436",
"2016/10/11","1,667,122","241,676,619","149.00","149.50","143.00","143.50","-5.50","1,313",
"2016/10/12","727,715","105,197,460","143.50","145.50","143.50","144.00","+0.50","632",
"2016/10/13","830,894","120,557,630","145.00","145.50","144.00","145.00","+1.00","635",
"2016/10/14","722,398","104,557,501","145.00","146.00","144.00","144.50","-0.50","642",
"2016/10/17","1,002,046","141,701,578","143.50","143.50","139.50","141.50","-3.00","820",
"2016/10/18","2,053,908","287,843,528","140.00","143.00","137.50","140.50","-1.00","1,729",
"2016/10/19","1,117,063","157,329,383","141.00","142.00","140.00","140.50"," 0.00","987",
"2016/10/20","2,740,074","373,515,581","140.50","141.00","134.50","136.00","-4.50","2,145",
"2016/10/21","3,455,830","462,578,050","135.00","137.50","131.00","135.00","-1.00","2,462",
"2016/10/24","842,584","112,097,672","135.00","135.00","132.00","133.00","-2.00","801",
"2016/10/25","3,430,897","441,558,238","132.00","132.50","127.00","127.50","-5.50","2,548",
"2016/10/26","3,896,021","480,622,583","126.00","126.00","122.00","122.50","-5.00","2,987",
"2016/10/27","3,338,114","416,111,864","121.50","126.00","121.50","126.00","+3.50","2,256",
"2016/10/28","933,586","117,124,250","126.50","127.00","124.50","124.50","-1.50","688",
"2016/10/31","688,783","86,017,762","124.50","126.00","123.00","124.50"," 0.00","548",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

