"2019/02  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/02/11","161,000","2,872,550","17.85","17.90","17.75","17.90","+0.05","90",
"2019/02/12","76,369","1,368,651","17.90","18.00","17.90","17.90"," 0.00","69",
"2019/02/13","369,777","6,919,257","18.05","19.60","18.05","18.80","+0.90","203",
"2019/02/14","120,000","2,250,150","18.80","18.80","18.70","18.75","-0.05","50",
"2019/02/15","281,100","5,335,350","18.85","19.15","18.85","18.95","+0.20","119",
"2019/02/18","188,465","3,575,485","19.00","19.05","18.85","19.00","+0.05","118",
"2019/02/19","137,001","2,602,719","19.00","19.05","18.95","19.05","+0.05","63",
"2019/02/20","130,000","2,482,500","19.05","19.35","19.00","19.35","+0.30","66",
"2019/02/21","100,163","1,935,019","19.35","19.40","19.25","19.40","+0.05","72",
"2019/02/22","106,000","2,041,550","19.30","19.35","19.20","19.35","-0.05","57",
"2019/02/25","91,179","1,758,422","19.25","19.40","19.25","19.30","-0.05","44",
"2019/02/26","65,187","1,255,608","19.25","19.30","19.25","19.25","-0.05","57",
"2019/02/27","64,100","1,233,625","19.30","19.30","19.20","19.30","+0.05","41",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

