"2019/11  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/11/01","32,000","763,250","23.90","24.00","23.75","24.00","-0.05","31",
"2019/11/04","49,050","1,166,745","23.70","23.95","23.70","23.95","-0.05","35",
"2019/11/05","35,110","837,034","23.75","24.00","23.70","23.95"," 0.00","35",
"2019/11/06","55,060","1,306,590","23.80","23.90","23.65","23.85","-0.10","42",
"2019/11/07","67,824","1,603,096","23.65","23.80","23.55","23.80","-0.05","52",
"2019/11/08","53,050","1,258,450","23.80","23.90","23.55","23.85","+0.05","44",
"2019/11/11","147,200","3,459,339","23.60","23.65","23.40","23.45","-0.40","108",
"2019/11/12","130,500","3,055,875","23.60","23.60","23.15","23.50","+0.05","97",
"2019/11/13","147,100","3,476,460","23.80","23.80","23.50","23.60","+0.10","95",
"2019/11/14","157,000","3,679,350","23.60","23.60","23.20","23.40","-0.20","81",
"2019/11/15","69,200","1,622,709","23.50","23.55","23.40","23.40"," 0.00","33",
"2019/11/18","99,050","2,322,371","23.20","23.55","23.20","23.55","+0.15","70",
"2019/11/19","90,576","2,124,369","23.55","23.55","23.45","23.45","-0.10","47",
"2019/11/20","65,800","1,544,008","23.65","23.65","23.45","23.45"," 0.00","47",
"2019/11/21","160,443","3,727,415","23.15","23.40","23.05","23.40","-0.05","89",
"2019/11/22","135,108","3,138,366","23.30","23.40","23.15","23.40"," 0.00","106",
"2019/11/25","249,187","5,795,304","23.40","23.40","23.15","23.30","-0.10","119",
"2019/11/26","349,242","8,032,461","23.15","23.35","22.75","23.30"," 0.00","161",
"2019/11/27","78,345","1,810,584","23.10","23.15","23.10","23.15","-0.15","56",
"2019/11/28","52,195","1,203,862","23.10","23.20","23.00","23.15"," 0.00","51",
"2019/11/29","62,495","1,441,033","23.30","23.30","23.05","23.05","-0.10","50",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

