"2017/02  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/02/02","14,294","528,028","37.00","37.10","36.80","36.85","+0.05","18",
"2017/02/03","14,010","515,889","36.80","36.85","36.80","36.85"," 0.00","9",
"2017/02/06","17,001","630,137","36.85","37.30","36.80","37.10","+0.25","15",
"2017/02/07","51,000","1,883,500","37.10","37.15","36.80","37.10"," 0.00","42",
"2017/02/08","24,000","888,950","37.10","37.10","36.90","37.05","-0.05","13",
"2017/02/09","14,634","542,961","37.10","37.20","37.00","37.20","+0.15","15",
"2017/02/10","32,529","1,206,727","37.20","37.30","37.00","37.30","+0.10","35",
"2017/02/13","40,113","1,505,036","37.50","37.60","37.50","37.60","+0.30","41",
"2017/02/14","26,400","994,459","37.50","37.90","37.50","37.65","+0.05","22",
"2017/02/15","39,246","1,478,359","37.70","37.75","37.60","37.65"," 0.00","27",
"2017/02/16","52,100","1,958,900","37.65","37.80","37.50","37.55","-0.10","33",
"2017/02/17","32,050","1,209,335","37.65","37.75","37.65","37.75","+0.20","28",
"2017/02/18","13,050","493,354","37.80","37.85","37.75","37.85","+0.10","14",
"2017/02/20","69,541","2,658,387","37.95","38.40","37.95","38.15","+0.30","47",
"2017/02/21","94,339","3,618,233","38.30","38.50","38.15","38.45","+0.30","48",
"2017/02/22","87,100","3,381,040","38.60","39.10","38.45","39.10","+0.65","59",
"2017/02/23","76,306","2,970,830","39.00","39.10","38.65","38.75","-0.35","57",
"2017/02/24","53,041","2,034,674","38.70","38.80","38.10","38.25","-0.50","47",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

