"2017/11  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/11/01","11,051","379,148","34.40","34.40","34.30","34.30","-0.10","15",
"2017/11/02","40,708","1,395,754","34.30","34.35","34.20","34.35","+0.05","17",
"2017/11/03","112,000","3,864,000","34.50","34.50","34.50","34.50","+0.15","10",
"2017/11/06","102,150","3,529,945","34.60","34.70","34.50","34.55","+0.05","20",
"2017/11/07","9,357","323,652","34.55","34.60","34.55","34.60","+0.05","8",
"2017/11/08","13,157","454,516","34.50","34.60","34.50","34.60"," 0.00","15",
"2017/11/09","26,060","900,062","35.60","35.60","34.40","34.45","-0.15","23",
"2017/11/10","23,032","793,051","34.45","34.50","34.40","34.50","+0.05","18",
"2017/11/13","13,030","450,270","34.50","34.60","34.50","34.50"," 0.00","15",
"2017/11/14","14,100","486,200","34.50","34.50","34.45","34.45","-0.05","15",
"2017/11/15","8,610","296,952","34.50","34.65","34.45","34.65","+0.20","13",
"2017/11/16","10,000","345,500","34.65","34.65","34.40","34.40","-0.25","9",
"2017/11/17","10,050","346,735","34.50","34.55","34.45","34.55","+0.15","11",
"2017/11/20","21,090","728,309","34.50","34.60","34.50","34.50","-0.05","12",
"2017/11/21","19,054","657,413","34.50","34.55","34.45","34.50"," 0.00","13",
"2017/11/22","40,100","1,386,279","34.50","34.70","34.45","34.65","+0.15","27",
"2017/11/23","16,000","552,050","34.65","34.65","34.45","34.60","-0.05","16",
"2017/11/24","9,006","311,606","34.60","34.60","34.60","34.60"," 0.00","10",
"2017/11/27","42,001","1,459,834","34.65","35.00","34.60","34.60"," 0.00","23",
"2017/11/28","8,791","304,238","34.85","34.85","34.50","34.50","-0.10","14",
"2017/11/29","30,001","1,034,834","34.50","34.65","34.35","34.60","+0.10","20",
"2017/11/30","31,000","1,065,400","34.60","34.60","34.30","34.30","-0.30","18",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

