"2022/12  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/12/01","105,016","3,106,522","29.50","29.80","29.40","29.80","+0.35","67",
"2022/12/02","82,953","2,461,954","29.85","29.85","29.60","29.70","-0.10","46",
"2022/12/05","108,992","3,226,624","29.50","29.75","29.50","29.65","-0.05","81",
"2022/12/06","116,650","3,441,872","29.65","29.75","29.40","29.55","-0.10","62",
"2022/12/07","123,401","3,637,678","29.55","29.65","29.35","29.50","-0.05","64",
"2022/12/08","48,100","1,415,079","29.45","29.50","29.35","29.50"," 0.00","27",
"2022/12/09","50,633","1,490,173","29.55","29.55","29.30","29.45","-0.05","38",
"2022/12/12","91,020","2,683,489","29.40","29.60","29.40","29.45"," 0.00","51",
"2022/12/13","95,152","2,809,148","29.50","29.65","29.40","29.50","+0.05","54",
"2022/12/14","135,238","4,006,818","29.50","29.75","29.45","29.70","+0.20","77",
"2022/12/15","103,400","3,072,596","29.60","29.85","29.55","29.65","-0.05","61",
"2022/12/16","111,208","3,282,363","29.55","29.65","29.35","29.55","-0.10","65",
"2022/12/19","46,230","1,365,795","29.55","29.60","29.50","29.55"," 0.00","34",
"2022/12/20","109,244","3,217,861","29.50","29.60","29.35","29.40","-0.15","71",
"2022/12/21","78,659","2,312,031","29.45","29.45","29.35","29.40"," 0.00","49",
"2022/12/22","44,555","1,311,101","29.45","29.50","29.40","29.45","+0.05","39",
"2022/12/23","63,951","1,873,445","29.35","29.45","29.20","29.30","-0.15","55",
"2022/12/26","21,517","632,946","29.45","29.50","29.35","29.40","+0.10","27",
"2022/12/27","48,573","1,428,894","29.50","29.50","29.40","29.40"," 0.00","40",
"2022/12/28","66,003","1,934,887","29.30","29.40","29.25","29.30","-0.10","46",
"2022/12/29","121,085","3,551,054","29.35","29.45","29.25","29.40","+0.10","64",
"2022/12/30","164,120","4,853,140","29.45","29.80","29.40","29.45","+0.05","90",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

