"2021/08  Daily Trading Value/Volume of 2103 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/08/02","4,628,368","139,636,633","30.35","30.85","29.60","30.85","+0.55","2,297",
"2021/08/03","1,944,729","59,311,353","30.85","30.85","30.35","30.65","-0.20","1,210",
"2021/08/04","5,605,242","175,460,164","31.20","31.65","30.80","31.50","+0.85","2,780",
"2021/08/05","4,624,937","143,901,497","31.30","31.35","30.85","31.20","-0.30","3,011",
"2021/08/06","4,460,916","140,941,525","31.35","31.95","31.05","31.90","+0.70","2,256",
"2021/08/09","3,213,484","102,639,101","32.00","32.35","31.55","32.00","+0.10","1,576",
"2021/08/10","2,023,006","64,387,439","32.00","32.15","31.55","31.70","-0.30","1,030",
"2021/08/11","2,693,047","84,845,832","31.65","31.90","31.15","31.50","-0.20","1,521",
"2021/08/12","3,221,375","102,897,840","31.70","32.20","31.50","32.20","+0.70","1,675",
"2021/08/13","2,098,926","66,190,551","32.10","32.15","31.30","31.40","-0.80","1,140",
"2021/08/16","2,999,452","91,479,140","31.25","31.40","30.10","30.50","-0.90","1,501",
"2021/08/17","2,475,434","76,029,970","30.80","31.25","30.20","30.35","-0.15","1,205",
"2021/08/18","2,775,362","84,183,100","30.10","31.00","29.80","31.00","+0.65","1,206",
"2021/08/19","2,131,541","65,840,827","30.85","31.30","30.60","30.60","-0.40","1,235",
"2021/08/20","3,059,571","91,756,327","30.80","30.80","29.70","29.90","-0.70","1,497",
"2021/08/23","2,301,394","70,254,590","30.15","30.85","30.15","30.55","+0.65","858",
"2021/08/24","3,931,041","122,518,604","30.60","31.70","30.45","31.50","+0.95","1,919",
"2021/08/25","2,935,516","91,620,110","31.20","31.60","30.80","31.15","X0.00","1,332",
"2021/08/26","1,858,048","57,341,704","31.20","31.20","30.55","30.60","-0.55","1,034",
"2021/08/27","1,883,043","57,808,633","30.60","30.95","30.35","30.60"," 0.00","840",
"2021/08/30","1,604,917","49,552,380","30.75","31.15","30.50","31.00","+0.40","762",
"2021/08/31","1,568,714","48,584,138","31.20","31.25","30.60","30.95","-0.05","800",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

