"2023/04  Daily Trading Value/Volume of 2395 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/04/06","1,362,598","488,578,442","360.00","362.50","356.00","358.50","-12.50","1,838",
"2023/04/07","671,296","237,586,612","356.00","358.00","352.00","353.00","-5.50","1,140",
"2023/04/10","440,622","157,411,238","358.00","359.00","354.50","358.00","+5.00","794",
"2023/04/11","997,939","361,924,724","361.00","365.00","358.50","364.50","+6.50","985",
"2023/04/12","863,661","319,829,751","366.00","372.50","364.50","372.00","+7.50","1,084",
"2023/04/13","517,013","192,083,442","372.00","374.50","368.50","371.00","-1.00","699",
"2023/04/14","743,486","277,628,295","378.00","380.00","369.50","372.50","+1.50","1,025",
"2023/04/17","584,888","219,532,284","372.50","377.50","372.00","376.00","+3.50","770",
"2023/04/18","461,227","171,298,531","376.00","376.00","370.00","371.00","-5.00","608",
"2023/04/19","659,260","247,071,804","371.00","377.00","369.50","374.00","+3.00","750",
"2023/04/20","646,493","237,881,214","370.00","371.50","365.50","367.00","-7.00","899",
"2023/04/21","1,052,413","380,564,933","370.50","370.50","357.50","358.00","-9.00","1,197",
"2023/04/24","449,779","164,026,537","358.00","367.00","358.00","367.00","+9.00","562",
"2023/04/25","625,983","224,869,703","361.50","366.00","356.50","358.00","-9.00","936",
"2023/04/26","991,862","363,531,828","379.00","379.00","359.00","363.00","+5.00","1,133",
"2023/04/27","554,121","202,956,824","365.50","369.00","363.50","366.50","+3.50","550",
"2023/04/28","632,670","233,958,260","368.00","371.50","366.00","371.00","+4.50","573",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

