"2023/03  Daily Trading Value/Volume of 2395 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/03/01","1,424,280","511,640,463","365.00","365.00","356.00","356.50","-0.50","1,376",
"2023/03/02","922,540","323,729,947","358.00","358.00","347.50","349.00","-7.50","1,166",
"2023/03/03","1,056,931","377,255,415","354.00","362.00","351.00","358.50","+9.50","997",
"2023/03/06","1,318,494","470,183,173","359.50","361.00","353.50","354.50","-4.00","1,468",
"2023/03/07","774,643","279,051,239","357.00","362.00","356.00","361.00","+6.50","792",
"2023/03/08","692,155","245,767,900","357.00","359.00","353.00","355.00","-6.00","849",
"2023/03/09","545,552","193,767,908","355.50","357.50","354.00","355.00"," 0.00","564",
"2023/03/10","973,557","342,598,461","351.50","354.00","350.00","353.00","-2.00","1,024",
"2023/03/13","889,452","314,218,347","354.00","356.00","350.50","354.00","+1.00","830",
"2023/03/14","1,245,066","434,729,564","351.00","353.00","347.00","348.50","-5.50","999",
"2023/03/15","1,043,376","372,410,442","355.00","361.50","354.00","355.00","+6.50","957",
"2023/03/16","610,483","218,485,923","355.00","361.00","355.00","359.00","+4.00","777",
"2023/03/17","882,156","319,100,383","361.00","363.00","358.50","363.00","+4.00","828",
"2023/03/20","555,292","199,286,271","362.50","362.50","356.50","358.00","-5.00","598",
"2023/03/21","346,498","124,983,958","361.00","362.00","359.00","361.00","+3.00","437",
"2023/03/22","635,559","233,437,004","362.00","370.00","361.50","368.50","+7.50","857",
"2023/03/23","1,451,185","545,220,904","368.00","380.50","366.00","379.00","+10.50","1,648",
"2023/03/24","862,448","327,193,329","379.00","381.50","376.00","380.00","+1.00","907",
"2023/03/27","780,280","293,865,993","378.50","380.00","373.50","378.00","-2.00","984",
"2023/03/28","1,182,593","444,812,121","376.00","382.00","373.50","375.00","-3.00","1,116",
"2023/03/29","648,644","242,667,970","372.50","379.50","371.50","375.00"," 0.00","738",
"2023/03/30","638,178","237,057,964","375.50","376.50","368.50","372.00","-3.00","1,208",
"2023/03/31","1,164,464","433,160,988","372.00","376.00","369.00","371.00","-1.00","857",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

