"2021/03  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/03/02","154,000","4,211,250","27.55","27.55","27.20","27.25","+0.05","83",
"2021/03/03","43,392","1,181,170","27.30","27.45","27.10","27.15","-0.10","36",
"2021/03/04","102,094","2,778,650","27.05","27.50","27.05","27.45","+0.30","70",
"2021/03/05","92,100","2,509,770","27.65","27.65","27.00","27.00","-0.45","69",
"2021/03/08","42,001","1,139,826","27.15","27.35","27.10","27.20","+0.20","24",
"2021/03/09","33,913","921,521","27.40","27.40","27.05","27.05","-0.15","33",
"2021/03/10","25,104","680,977","27.05","27.25","27.05","27.15","+0.10","23",
"2021/03/11","50,403","1,370,192","27.15","27.35","27.10","27.15"," 0.00","45",
"2021/03/12","32,234","878,068","27.15","27.40","27.15","27.15"," 0.00","24",
"2021/03/15","81,818","2,230,700","27.30","27.35","27.20","27.25","+0.10","56",
"2021/03/16","86,836","2,374,405","27.40","27.40","27.25","27.35","+0.10","61",
"2021/03/17","111,240","3,035,313","27.35","27.40","27.20","27.25","-0.10","80",
"2021/03/18","80,795","2,202,119","27.20","27.30","27.20","27.30","+0.05","63",
"2021/03/19","91,072","2,486,569","27.30","27.35","27.25","27.35","+0.05","80",
"2021/03/22","113,395","3,099,151","27.35","27.40","27.30","27.30","-0.05","75",
"2021/03/23","100,352","2,738,188","27.30","27.35","27.25","27.25","-0.05","65",
"2021/03/24","111,042","3,027,394","27.30","27.40","27.20","27.20","-0.05","64",
"2021/03/25","66,384","1,807,602","27.20","27.30","27.20","27.20"," 0.00","45",
"2021/03/26","217,258","5,885,848","27.20","27.20","27.00","27.00","-0.20","122",
"2021/03/29","196,503","5,322,847","27.20","27.25","27.00","27.00"," 0.00","93",
"2021/03/30","139,411","3,772,765","27.20","27.20","26.95","27.15","+0.15","81",
"2021/03/31","78,441","2,122,271","27.10","27.15","27.00","27.15"," 0.00","53",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

