"2021/06  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/06/01","66,110","1,662,642","25.00","25.60","24.95","25.40","+0.45","40",
"2021/06/02","42,420","1,078,100","25.40","25.50","25.30","25.30","-0.10","27",
"2021/06/03","46,245","1,179,358","25.30","25.75","25.20","25.35","+0.05","40",
"2021/06/04","75,325","1,890,064","25.35","25.35","25.00","25.00","-0.35","51",
"2021/06/07","74,803","1,845,255","25.00","25.00","24.00","24.70","-0.30","70",
"2021/06/08","19,097","474,149","24.80","24.90","24.75","24.90","+0.20","18",
"2021/06/09","21,000","523,100","24.90","25.00","24.80","25.00","+0.10","17",
"2021/06/10","23,284","582,038","25.00","25.05","24.95","24.95","-0.05","20",
"2021/06/11","34,534","865,319","25.10","25.15","25.00","25.15","+0.20","30",
"2021/06/15","50,123","1,263,847","25.15","25.30","25.10","25.30","+0.15","29",
"2021/06/16","32,082","810,465","25.30","25.30","25.10","25.25","-0.05","24",
"2021/06/17","20,383","512,905","25.10","25.25","25.10","25.15","-0.10","21",
"2021/06/18","64,663","1,621,352","25.15","25.15","25.05","25.10","-0.05","36",
"2021/06/21","93,162","2,321,049","25.10","25.10","24.65","24.95","-0.15","67",
"2021/06/22","47,197","1,178,607","24.95","25.05","24.90","24.90","-0.05","30",
"2021/06/23","45,216","1,132,352","24.95","25.10","24.95","25.10","+0.20","30",
"2021/06/24","102,350","2,565,181","25.05","25.20","25.00","25.10"," 0.00","47",
"2021/06/25","39,054","979,560","25.10","25.20","25.00","25.00","-0.10","37",
"2021/06/28","69,000","1,726,150","25.00","25.15","24.95","25.00"," 0.00","45",
"2021/06/29","46,521","1,163,475","25.10","25.10","24.95","25.00"," 0.00","32",
"2021/06/30","159,577","3,974,801","25.00","25.05","24.85","25.00"," 0.00","109",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

