"2018/12  Daily Trading Value/Volume of 8046 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2018/12/03","23,005,209","754,019,280","31.80","33.45","31.30","33.45","+3.00","7,062",
"2018/12/04","23,452,756","806,514,109","33.55","35.60","32.90","34.15","+0.70","10,850",
"2018/12/05","17,206,070","596,352,965","33.50","35.45","33.30","34.50","+0.35","9,173",
"2018/12/06","10,973,953","362,749,151","33.90","34.65","32.10","32.50","-2.00","5,314",
"2018/12/07","18,210,915","631,250,756","33.10","35.75","32.70","35.75","+3.25","7,865",
"2018/12/10","39,096,579","1,436,648,195","35.40","39.15","35.30","36.40","+0.65","17,850",
"2018/12/11","38,733,145","1,508,253,250","37.40","40.00","37.15","40.00","+3.60","15,581",
"2018/12/12","36,557,738","1,480,858,099","42.00","42.40","39.00","39.65","-0.35","16,144",
"2018/12/13","25,339,066","968,450,637","39.00","39.40","37.70","37.75","-1.90","11,016",
"2018/12/14","24,108,419","888,621,583","37.00","37.65","36.15","37.20","-0.55","10,530",
"2018/12/17","24,834,468","919,944,070","36.85","38.35","36.00","37.35","+0.15","11,472",
"2018/12/18","11,919,967","434,830,399","37.00","37.25","35.75","36.30","-1.05","6,109",
"2018/12/19","13,428,583","476,617,710","36.60","36.90","34.70","35.10","-1.20","6,196",
"2018/12/20","15,473,957","544,752,698","34.80","36.20","34.10","34.80","-0.30","8,016",
"2018/12/21","16,572,903","590,115,906","35.40","36.55","34.40","36.30","+1.50","8,194",
"2018/12/22","4,116,228","147,890,540","36.20","36.50","35.45","35.75","-0.55","2,658",
"2018/12/24","11,200,988","410,474,948","36.30","37.45","35.70","37.45","+1.70","5,606",
"2018/12/25","15,660,654","558,747,050","36.30","36.70","34.75","35.15","-2.30","8,061",
"2018/12/26","14,738,439","502,560,855","35.50","35.70","32.80","32.80","-2.35","7,022",
"2018/12/27","14,611,548","498,254,315","33.90","34.85","33.40","33.65","+0.85","7,397",
"2018/12/28","4,814,207","162,179,356","33.55","34.00","33.30","33.80","+0.15","2,603",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

