"2020/12 Highlights of Daily Trading"
"Date","Trade Volume","Trade Value","Transaction","TAIEX","Change",
"2020/12/01","9,170,668,511","261,391,083,348","2,272,821","13,885.67","162.78",
"2020/12/02","8,956,941,170","290,212,212,410","2,337,052","13,989.14","103.47",
"2020/12/03","8,380,406,333","270,571,743,298","2,343,178","13,977.09","-12.05",
"2020/12/04","9,326,108,954","290,630,901,813","2,448,942","14,132.44","155.35",
"2020/12/07","10,622,974,913","335,390,088,503","2,855,401","14,256.60","124.16",
"2020/12/08","8,745,552,873","282,631,831,871","2,438,671","14,360.40","103.80",
"2020/12/09","8,859,421,151","311,572,078,121","2,488,160","14,390.14","29.74",
"2020/12/10","8,817,637,556","307,510,445,595","2,569,682","14,249.49","-140.65",
"2020/12/11","9,039,771,037","323,558,547,409","2,560,563","14,261.69","12.20",
"2020/12/14","7,705,137,274","235,223,161,929","1,994,731","14,211.05","-50.64",
"2020/12/15","8,827,642,910","277,699,803,823","2,360,342","14,068.52","-142.53",
"2020/12/16","7,048,147,239","252,463,005,323","1,990,822","14,304.46","235.94",
"2020/12/17","6,227,173,787","230,060,953,960","1,762,100","14,258.93","-45.53",
"2020/12/18","7,440,315,671","249,304,150,068","2,011,411","14,249.96","-8.97",
"2020/12/21","8,527,792,568","259,328,467,065","2,241,816","14,384.96","135.00",
"2020/12/22","10,869,811,575","292,106,351,585","2,900,099","14,177.46","-207.50",
"2020/12/23","7,727,365,334","221,442,811,306","2,060,448","14,223.09","45.63",
"2020/12/24","7,461,043,901","224,128,612,369","2,054,081","14,280.28","57.19",
"2020/12/25","7,354,213,964","214,088,716,977","2,058,078","14,331.42","51.14",
"2020/12/28","8,522,466,666","252,198,708,289","2,357,628","14,483.07","151.65",
"2020/12/29","9,485,864,615","287,984,416,594","2,753,819","14,472.05","-11.02",
"2020/12/30","8,345,169,507","263,723,474,654","2,381,186","14,687.70","215.65",
"2020/12/31","8,098,938,384","260,682,229,944","2,235,418","14,732.53","44.83",
"Remarks:"
"Statistics of today cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"The total trade value including foreign currency ETFs is converted into NTD, using the exchange rate posted at 3:30pm on the day of trading. Please refer to our official website at https://www.twse.com.tw/en/ Home > Market Info>Dual-Currency Trading ETFs>Daily exchange rate"

