"2023/09  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/09/01","5,442","194,830","36.00","36.05","35.30","35.70"," 0.00","31",
"2023/09/04","19,645","695,090","35.70","36.05","35.00","35.95","+0.25","55",
"2023/09/05","16,109","570,119","35.65","35.75","35.00","35.70","-0.25","40",
"2023/09/06","9,130","324,544","35.25","35.90","35.25","35.70"," 0.00","45",
"2023/09/07","18,335","652,218","35.25","35.70","35.25","35.70"," 0.00","31",
"2023/09/08","8,011","283,791","35.35","35.60","35.35","35.40","-0.30","11",
"2023/09/11","18,646","657,106","35.40","35.55","35.15","35.40"," 0.00","40",
"2023/09/12","23,674","842,453","35.80","35.80","35.25","35.65","+0.25","40",
"2023/09/13","9,543","340,378","35.65","35.80","35.65","35.80","+0.15","22",
"2023/09/14","8,033","288,036","35.80","36.00","35.80","35.80"," 0.00","10",
"2023/09/15","2,068","73,999","35.75","35.80","35.75","35.80"," 0.00","6",
"2023/09/18","6,340","227,347","36.25","36.25","35.60","35.80"," 0.00","37",
"2023/09/19","9,469","337,589","35.95","35.95","35.50","35.50","-0.30","24",
"2023/09/20","4,630","164,282","35.40","35.50","35.40","35.50"," 0.00","13",
"2023/09/21","6,016","212,070","35.30","35.30","35.20","35.20","-0.30","11",
"2023/09/22","10,067","355,911","35.20","35.50","35.20","35.40","+0.20","13",
"2023/09/25","4,175","147,727","35.35","35.50","35.35","35.40"," 0.00","23",
"2023/09/26","5,055","178,096","35.25","35.25","35.20","35.20","-0.20","15",
"2023/09/27","2,000","70,500","35.25","35.25","35.25","35.25","+0.05","2",
"2023/09/28","3,028","106,837","35.30","35.30","35.25","35.25"," 0.00","7",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

