"2018/07  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2018/07/02","895,023","122,983,151","137.00","139.00","135.50","138.00","+1.00","619",
"2018/07/03","698,540","96,621,706","138.00","139.50","137.00","137.00","-1.00","483",
"2018/07/04","392,376","53,654,696","137.50","137.50","136.00","137.00"," 0.00","242",
"2018/07/05","544,424","74,784,872","137.50","138.00","136.50","137.00"," 0.00","356",
"2018/07/06","593,304","79,976,387","137.00","137.00","133.00","134.00","-3.00","442",
"2018/07/09","483,502","65,786,772","134.50","137.00","134.50","137.00","+3.00","334",
"2018/07/10","839,278","115,667,864","137.00","138.50","136.50","138.50","+1.50","596",
"2018/07/11","632,516","86,998,192","138.50","138.50","137.00","137.00","-1.50","457",
"2018/07/12","1,140,406","156,030,820","137.00","137.50","135.50","137.50","+0.50","661",
"2018/07/13","878,355","115,343,215","131.50","132.00","130.50","131.50","X0.00","645",
"2018/07/16","437,781","58,431,873","132.00","134.50","132.00","133.00","+1.50","339",
"2018/07/17","471,940","63,216,987","133.50","134.50","133.00","134.00","+1.00","296",
"2018/07/18","742,958","100,574,330","134.00","136.50","134.00","135.00","+1.00","468",
"2018/07/19","1,055,246","142,702,337","136.00","136.50","133.50","134.00","-1.00","816",
"2018/07/20","793,686","107,514,451","134.50","137.00","133.50","136.00","+2.00","575",
"2018/07/23","878,177","120,439,926","137.50","138.00","135.00","138.00","+2.00","655",
"2018/07/24","750,637","102,556,632","138.00","138.00","135.50","136.50","-1.50","635",
"2018/07/25","526,756","71,452,434","136.50","137.00","135.00","136.00","-0.50","441",
"2018/07/26","684,655","93,579,425","136.00","138.00","135.00","135.50","-0.50","513",
"2018/07/27","451,341","61,439,704","136.00","137.50","135.00","135.50"," 0.00","362",
"2018/07/30","367,541","50,128,076","136.50","137.50","135.00","137.50","+2.00","265",
"2018/07/31","286,531","39,044,977","135.50","137.00","135.50","136.00","-1.50","220",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

