"2022/02  Daily Trading Value/Volume of 2912 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/02/07","3,006,923","786,804,996","263.50","265.00","260.00","261.50","-3.50","4,099",
"2022/02/08","1,442,622","381,626,574","262.00","266.50","262.00","265.00","+3.50","1,538",
"2022/02/09","2,354,030","618,877,310","263.00","265.00","262.00","263.00","-2.00","2,588",
"2022/02/10","2,248,754","592,688,573","263.00","265.00","262.50","264.50","+1.50","1,467",
"2022/02/11","507,241","133,788,295","264.50","264.50","263.00","264.00","-0.50","847",
"2022/02/14","1,092,926","285,725,636","263.50","263.50","260.50","261.00","-3.00","1,925",
"2022/02/15","1,096,836","289,326,723","262.00","265.00","261.50","265.00","+4.00","1,091",
"2022/02/16","1,128,153","299,218,599","267.00","267.50","264.50","265.50","+0.50","1,840",
"2022/02/17","2,208,507","578,228,534","262.00","263.00","260.00","262.00","-3.50","2,945",
"2022/02/18","1,118,682","294,036,342","262.00","264.00","261.00","262.50","+0.50","1,079",
"2022/02/21","1,945,548","508,650,936","261.50","262.50","260.50","262.00","-0.50","1,909",
"2022/02/22","2,071,909","540,594,707","260.50","262.00","260.00","262.00"," 0.00","2,672",
"2022/02/23","939,688","246,381,844","262.00","263.50","261.00","262.50","+0.50","1,053",
"2022/02/24","2,501,949","651,122,483","261.00","261.50","259.50","260.00","-2.50","2,279",
"2022/02/25","8,120,445","2,118,183,217","260.00","261.50","258.00","261.50","+1.50","4,376",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

