"2023/01  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/01/03","2,767,150","627,213,225","232.00","234.50","224.00","225.50","-7.50","8,697",
"2023/01/04","2,041,736","459,295,447","227.50","228.50","223.00","224.50","-1.00","2,934",
"2023/01/05","1,974,548","448,020,864","226.00","230.00","222.50","230.00","+5.50","3,587",
"2023/01/06","1,633,789","369,336,325","230.00","230.00","224.00","225.50","-4.50","4,025",
"2023/01/09","1,780,551","407,485,741","228.00","233.00","224.00","230.50","+5.00","2,828",
"2023/01/10","1,265,054","288,048,048","230.00","231.50","226.00","226.50","-4.00","4,035",
"2023/01/11","964,832","218,654,230","227.50","229.00","224.50","227.50","+1.00","3,271",
"2023/01/12","913,609","207,509,273","228.00","229.00","225.00","228.00","+0.50","1,348",
"2023/01/13","1,878,076","434,910,399","228.50","234.50","226.00","231.50","+3.50","2,494",
"2023/01/16","1,772,541","401,433,411","231.50","231.50","224.00","227.00","-4.50","9,821",
"2023/01/17","2,662,493","620,389,686","227.00","237.50","227.00","234.00","+7.00","2,202",
"2023/01/30","3,162,048","729,863,829","236.00","240.50","226.50","228.00","-6.00","2,655",
"2023/01/31","5,327,095","1,164,044,789","226.50","226.50","215.00","218.00","-10.00","4,422",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

