"2018/10  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2018/10/01","51,938","1,028,621","19.85","19.85","19.75","19.80","-0.20","47",
"2018/10/02","83,502","1,643,838","19.70","19.75","19.65","19.70","-0.10","48",
"2018/10/03","83,020","1,627,044","19.60","19.70","19.55","19.70"," 0.00","48",
"2018/10/04","79,000","1,547,800","19.65","19.65","19.55","19.60","-0.10","31",
"2018/10/05","159,000","3,076,700","19.55","19.55","19.10","19.45","-0.15","94",
"2018/10/08","76,300","1,468,320","19.35","19.40","19.20","19.20","-0.25","61",
"2018/10/09","156,000","2,971,600","19.15","19.15","18.90","18.90","-0.30","106",
"2018/10/11","252,484","4,499,871","18.90","18.90","17.10","17.10","-1.80","195",
"2018/10/12","313,001","5,364,868","17.10","17.35","16.80","17.35","+0.25","174",
"2018/10/15","128,050","2,208,985","17.35","17.40","17.10","17.40","+0.05","94",
"2018/10/16","187,047","3,217,377","17.20","17.35","17.10","17.35","-0.05","175",
"2018/10/17","102,210","1,753,604","17.25","17.25","17.10","17.25","-0.10","95",
"2018/10/18","181,910","3,101,225","17.10","17.15","16.90","16.90","-0.35","141",
"2018/10/19","415,000","6,780,450","16.80","17.00","15.80","17.00","+0.10","176",
"2018/10/22","70,624","1,195,276","17.00","17.00","16.80","17.00"," 0.00","51",
"2018/10/23","105,000","1,783,700","16.90","17.05","16.90","17.00"," 0.00","55",
"2018/10/24","79,000","1,338,700","17.00","17.05","16.80","17.05","+0.05","54",
"2018/10/25","96,000","1,618,100","16.90","16.95","16.80","16.80","-0.25","70",
"2018/10/26","103,512","1,739,719","16.80","16.90","16.75","16.90","+0.10","68",
"2018/10/29","47,950","807,407","16.90","16.90","16.70","16.85","-0.05","44",
"2018/10/30","97,877","1,641,170","16.75","16.95","16.65","16.90","+0.05","78",
"2018/10/31","76,002","1,282,433","16.95","17.00","16.80","17.00","+0.10","39",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

