"2017/09  Daily Trading Value/Volume of 2912 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/09/01","878,032","222,549,160","252.50","254.00","251.50","254.00","+1.50","772",
"2017/09/04","551,959","139,163,637","252.50","253.00","251.50","252.50","-1.50","509",
"2017/09/05","1,653,842","414,068,255","252.50","253.00","249.50","250.00","-2.50","1,048",
"2017/09/06","1,270,397","317,242,147","249.00","251.00","249.00","250.00"," 0.00","754",
"2017/09/07","1,410,665","351,131,910","250.00","251.50","247.00","248.00","-2.00","963",
"2017/09/08","1,109,721","276,042,250","248.00","250.00","247.00","249.50","+1.50","871",
"2017/09/11","1,385,369","351,179,095","251.50","255.00","251.00","255.00","+5.50","1,006",
"2017/09/12","790,110","200,319,983","255.00","255.50","252.00","253.50","-1.50","709",
"2017/09/13","946,532","237,484,289","254.50","254.50","250.00","250.50","-3.00","722",
"2017/09/14","1,060,696","265,005,076","249.50","251.50","249.00","249.50","-1.00","785",
"2017/09/15","1,281,182","322,436,564","249.50","252.50","249.50","252.00","+2.50","533",
"2017/09/18","765,195","194,394,030","252.50","255.00","252.50","254.00","+2.00","713",
"2017/09/19","1,266,223","317,145,973","255.00","255.00","248.00","250.50","-3.50","1,097",
"2017/09/20","577,332","144,845,832","250.50","252.00","249.50","251.00","+0.50","480",
"2017/09/21","874,247","219,885,497","250.00","253.00","249.50","250.50","-0.50","767",
"2017/09/22","576,481","144,558,453","250.50","252.00","249.50","251.50","+1.00","576",
"2017/09/25","584,165","145,563,250","250.50","250.50","248.50","249.50","-2.00","500",
"2017/09/26","1,063,316","267,440,947","249.50","253.50","249.50","252.00","+2.50","705",
"2017/09/27","2,009,310","510,285,940","253.00","256.00","252.00","255.00","+3.00","1,265",
"2017/09/28","1,141,715","287,801,533","254.50","255.00","250.00","250.50","-4.50","940",
"2017/09/29","1,359,819","346,271,345","253.00","255.50","253.00","255.50","+5.00","977",
"2017/09/30","95,222","24,175,493","255.00","255.00","253.00","254.50","-1.00","128",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

