"2017/12  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/12/01","104,130","4,121,741","40.10","40.10","39.20","39.55","-0.55","55",
"2017/12/04","10,000","396,100","39.60","39.70","39.60","39.60","+0.05","10",
"2017/12/05","30,092","1,198,880","39.60","40.00","39.05","40.00","+0.40","27",
"2017/12/06","22,000","877,500","39.35","40.00","39.35","40.00"," 0.00","18",
"2017/12/07","33,407","1,330,266","40.00","40.00","39.65","40.00"," 0.00","25",
"2017/12/08","35,009","1,388,160","39.60","39.90","39.45","39.90","-0.10","25",
"2017/12/11","79,309","3,105,389","39.55","39.55","39.00","39.10","-0.80","51",
"2017/12/12","26,000","1,018,800","39.10","39.35","39.10","39.35","+0.25","14",
"2017/12/13","19,175","756,712","39.35","39.85","39.35","39.85","+0.50","13",
"2017/12/14","113,000","4,529,450","39.75","40.25","39.75","39.90","+0.05","80",
"2017/12/15","44,050","1,748,714","40.00","40.00","39.40","39.95","+0.05","30",
"2017/12/18","31,151","1,234,394","39.80","39.90","39.50","39.90","-0.05","29",
"2017/12/19","24,001","957,090","40.00","40.00","39.70","39.95","+0.05","19",
"2017/12/20","5,968","237,532","39.90","39.95","39.70","39.70","-0.25","7",
"2017/12/21","33,705","1,339,897","39.70","39.90","39.60","39.90","+0.20","26",
"2017/12/22","10,428","413,755","39.90","39.90","39.60","39.75","-0.15","11",
"2017/12/25","20,000","792,600","39.80","39.80","39.55","39.55","-0.20","19",
"2017/12/26","26,072","1,030,294","39.55","39.90","39.45","39.50","-0.05","21",
"2017/12/27","12,310","483,832","39.35","39.35","39.25","39.35","-0.15","16",
"2017/12/28","76,200","2,993,100","39.40","39.50","39.20","39.25","-0.10","37",
"2017/12/29","79,499","3,132,559","39.30","39.60","39.30","39.45","+0.20","31",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

