"2017/04  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/04/05","57,152","2,423,465","42.50","42.55","42.20","42.55","+0.05","39",
"2017/04/06","40,656","1,718,902","42.30","42.50","42.10","42.20","-0.35","28",
"2017/04/07","35,398","1,493,205","42.25","42.40","42.00","42.00","-0.20","24",
"2017/04/10","36,001","1,512,542","41.90","42.30","41.90","42.30","+0.30","20",
"2017/04/11","87,002","3,641,234","42.40","42.40","41.65","41.65","-0.65","38",
"2017/04/12","23,344","971,993","41.65","41.70","41.50","41.65"," 0.00","19",
"2017/04/13","64,175","2,665,954","41.65","41.70","41.30","41.30","-0.35","39",
"2017/04/14","107,551","4,427,099","41.20","41.80","41.00","41.00","-0.30","79",
"2017/04/17","72,100","2,959,460","41.00","41.20","41.00","41.05","+0.05","73",
"2017/04/18","27,086","1,114,943","41.10","41.30","41.10","41.10","+0.05","16",
"2017/04/19","33,000","1,351,800","41.00","41.20","40.85","40.85","-0.25","22",
"2017/04/20","18,002","739,332","41.00","41.15","40.90","40.90","+0.05","16",
"2017/04/21","95,011","3,900,858","41.20","41.20","41.00","41.10","+0.20","66",
"2017/04/24","39,000","1,619,050","41.50","41.75","41.10","41.10"," 0.00","23",
"2017/04/25","19,907","821,525","41.50","41.50","41.15","41.20","+0.10","16",
"2017/04/26","18,260","753,616","41.30","41.30","41.20","41.20"," 0.00","16",
"2017/04/27","20,307","838,587","41.20","41.45","41.20","41.45","+0.25","13",
"2017/04/28","7,132","295,117","41.35","41.50","41.20","41.20","-0.25","9",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

