"2019/01  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/01/02","73,000","2,490,500","34.00","34.25","34.00","34.10","+0.10","44",
"2019/01/03","14,000","477,300","34.00","34.20","34.00","34.10"," 0.00","10",
"2019/01/04","81,000","2,760,650","34.00","34.15","34.00","34.15","+0.05","43",
"2019/01/07","22,501","770,208","34.15","34.40","34.15","34.40","+0.25","21",
"2019/01/08","17,200","589,530","34.40","34.40","34.10","34.40"," 0.00","18",
"2019/01/09","32,500","1,123,200","34.55","34.60","34.50","34.60","+0.20","22",
"2019/01/10","93,100","3,261,200","34.60","35.50","34.60","35.00","+0.40","60",
"2019/01/11","61,971","2,192,013","35.05","35.70","35.05","35.70","+0.70","56",
"2019/01/14","106,113","3,807,467","35.85","36.30","35.50","35.60","-0.10","67",
"2019/01/15","87,102","3,131,855","35.80","36.05","35.70","35.90","+0.30","47",
"2019/01/16","43,300","1,557,570","35.85","36.15","35.85","35.90"," 0.00","35",
"2019/01/17","8,940","320,694","35.90","35.90","35.85","35.85","-0.05","14",
"2019/01/18","22,566","811,467","35.85","36.00","35.85","35.95","+0.10","21",
"2019/01/21","28,507","1,025,274","36.00","36.05","35.85","35.85","-0.10","25",
"2019/01/22","18,531","672,090","36.65","36.65","36.05","36.05","+0.20","22",
"2019/01/23","18,100","646,820","35.90","35.90","35.70","35.70","-0.35","9",
"2019/01/24","22,000","787,250","35.70","35.95","35.70","35.70"," 0.00","13",
"2019/01/25","24,921","890,128","35.75","35.80","35.70","35.70"," 0.00","29",
"2019/01/28","33,417","1,191,715","35.70","35.70","35.60","35.70"," 0.00","34",
"2019/01/29","50,300","1,786,859","35.65","35.65","35.40","35.50","-0.20","48",
"2019/01/30","31,240","1,107,419","35.50","35.50","35.40","35.40","-0.10","27",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

