"2021/09  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/09/01","720,349","170,891,446","238.00","238.50","236.00","236.50","-2.00","692",
"2021/09/02","488,204","115,766,481","236.50","239.50","235.00","235.00","-1.50","473",
"2021/09/03","2,963,094","723,704,736","239.50","246.50","239.50","245.50","+10.50","2,084",
"2021/09/06","1,775,090","436,495,129","247.00","250.50","243.00","244.00","-1.50","1,454",
"2021/09/07","762,251","184,334,977","247.00","247.00","240.00","243.50","-0.50","702",
"2021/09/08","996,278","239,469,689","241.00","243.00","237.50","240.00","-3.50","871",
"2021/09/09","795,974","193,385,411","238.00","245.00","238.00","244.00","+4.00","681",
"2021/09/10","869,243","215,070,804","245.00","248.50","244.50","248.00","+4.00","780",
"2021/09/13","811,053","202,454,314","249.50","250.50","246.50","250.00","+2.00","788",
"2021/09/14","3,717,915","962,073,027","255.00","261.50","254.00","258.50","+8.50","2,995",
"2021/09/15","1,611,799","416,317,618","258.50","260.00","256.00","259.50","+1.00","1,351",
"2021/09/16","1,463,459","369,271,930","259.00","259.00","249.50","253.00","-6.50","2,795",
"2021/09/17","1,028,679","261,104,820","251.00","255.00","250.50","253.50","+0.50","1,230",
"2021/09/22","819,528","206,694,702","249.50","255.00","249.00","253.00","-0.50","783",
"2021/09/23","1,724,273","434,454,091","253.00","256.00","249.00","252.50","-0.50","4,407",
"2021/09/24","1,059,895","263,655,465","253.00","253.00","247.50","247.50","-5.00","1,349",
"2021/09/27","520,127","129,191,243","247.50","251.50","246.00","246.00","-1.50","448",
"2021/09/28","361,327","88,419,034","246.00","247.50","243.00","245.00","-1.00","365",
"2021/09/29","1,118,369","271,445,240","242.00","249.50","239.00","242.50","-2.50","1,011",
"2021/09/30","690,158","169,724,850","240.00","247.50","240.00","246.50","+4.00","630",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

