"2021/03  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/03/02","1,161,549","237,380,383","205.50","206.50","202.50","203.00","-0.50","879",
"2021/03/03","2,084,428","420,910,063","203.50","207.50","196.50","206.00","+3.00","1,497",
"2021/03/04","1,516,657","310,949,535","205.50","208.50","202.00","203.00","-3.00","1,103",
"2021/03/05","1,565,059","318,157,946","200.00","206.00","199.00","205.00","+2.00","980",
"2021/03/08","1,292,550","265,821,471","205.00","208.00","204.50","206.00","+1.00","774",
"2021/03/09","1,574,834","327,669,500","206.00","209.50","203.00","206.50","+0.50","1,344",
"2021/03/10","4,624,327","996,774,675","207.00","219.50","207.00","217.50","+11.00","3,660",
"2021/03/11","5,115,864","1,127,728,379","217.50","223.50","216.50","219.50","+2.00","3,698",
"2021/03/12","2,678,387","593,512,979","218.50","225.00","215.00","223.00","+3.50","2,130",
"2021/03/15","1,397,503","310,083,311","223.00","224.50","218.00","224.00","+1.00","1,227",
"2021/03/16","1,651,105","363,584,734","224.00","224.50","218.00","218.00","-6.00","1,475",
"2021/03/17","1,580,121","342,608,093","218.00","220.50","215.00","216.00","-2.00","1,153",
"2021/03/18","1,038,553","228,649,716","215.50","223.00","215.50","221.50","+5.50","948",
"2021/03/19","1,013,586","222,238,543","219.00","221.00","217.50","218.50","-3.00","780",
"2021/03/22","1,749,966","389,548,069","218.50","225.00","218.50","223.00","+4.50","1,251",
"2021/03/23","1,686,653","378,264,191","225.00","226.50","220.50","225.50","+2.50","1,498",
"2021/03/24","6,913,491","1,617,461,103","232.00","237.50","227.00","236.50","+11.00","5,645",
"2021/03/25","6,145,619","1,481,460,792","239.00","246.00","236.00","245.00","+8.50","4,734",
"2021/03/26","3,608,072","891,323,921","243.00","250.00","243.00","247.50","+2.50","2,867",
"2021/03/29","2,637,260","645,452,111","249.50","251.00","241.50","245.50","-2.00","2,369",
"2021/03/30","1,576,560","387,667,297","245.00","248.50","242.00","247.00","+1.50","1,536",
"2021/03/31","1,678,722","414,647,850","247.00","249.00","244.50","246.50","-0.50","1,382",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

