"2021/01  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/01/04","31,045","1,116,994","35.90","36.10","35.85","35.90","-0.20","26",
"2021/01/05","9,361","335,355","36.00","36.00","35.70","35.70","-0.20","14",
"2021/01/06","16,375","585,052","35.70","35.95","35.70","35.70"," 0.00","23",
"2021/01/07","11,386","408,030","35.60","36.00","35.50","35.80","+0.10","19",
"2021/01/08","11,011","393,580","35.80","36.00","35.55","35.80"," 0.00","22",
"2021/01/11","9,445","338,098","35.80","35.80","35.75","35.80"," 0.00","17",
"2021/01/12","4,581","163,847","35.90","35.90","35.80","35.80"," 0.00","12",
"2021/01/13","40,415","1,431,811","35.30","35.80","35.20","35.80"," 0.00","39",
"2021/01/14","13,611","482,695","35.80","35.80","35.35","35.50","-0.30","17",
"2021/01/15","25,164","888,569","35.35","35.50","35.20","35.25","-0.25","22",
"2021/01/18","47,002","1,649,970","35.25","35.30","35.00","35.00","-0.25","37",
"2021/01/19","16,050","563,068","35.45","35.45","35.00","35.00"," 0.00","18",
"2021/01/20","48,004","1,657,323","35.00","35.00","34.35","34.40","-0.60","53",
"2021/01/21","32,571","1,121,271","34.50","34.55","34.40","34.40"," 0.00","29",
"2021/01/22","14,121","485,819","34.35","34.50","34.30","34.50","+0.10","16",
"2021/01/25","11,111","384,156","34.40","34.70","34.40","34.60","+0.10","14",
"2021/01/26","19,000","654,400","34.55","34.65","34.00","34.50","-0.10","17",
"2021/01/27","5,680","197,595","34.80","34.80","34.75","34.80","+0.30","14",
"2021/01/28","15,471","529,977","35.00","35.00","34.05","34.15","-0.65","17",
"2021/01/29","46,040","1,572,771","34.10","34.70","34.00","34.05","-0.10","45",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

