"2021/12  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/12/01","13,003","439,799","34.00","34.00","33.65","33.65"," 0.00","14",
"2021/12/02","11,000","375,200","33.60","34.40","33.60","34.10","+0.45","9",
"2021/12/03","14,270","481,172","34.10","34.10","33.60","33.75","-0.35","18",
"2021/12/06","9,003","303,549","33.75","33.90","33.65","33.90","+0.15","12",
"2021/12/07","7,071","239,949","33.95","33.95","33.90","33.90"," 0.00","8",
"2021/12/08","11,035","373,647","33.80","34.00","33.80","33.95","+0.05","10",
"2021/12/09","6,205","210,817","33.95","34.20","33.85","34.00","+0.05","10",
"2021/12/10","22,300","751,718","33.55","34.00","33.55","34.00"," 0.00","19",
"2021/12/13","31,104","1,062,136","33.90","34.50","33.90","34.50","+0.50","27",
"2021/12/14","17,096","584,679","34.50","34.50","34.00","34.15","-0.35","24",
"2021/12/15","1,262","43,439","34.35","34.35","34.35","34.35","+0.20","8",
"2021/12/16","94,134","3,240,531","34.00","34.60","33.80","34.40","+0.05","47",
"2021/12/17","19,037","655,076","34.45","34.50","34.20","34.50","+0.10","14",
"2021/12/20","2,080","70,922","34.10","34.10","34.10","34.10","-0.40","3",
"2021/12/21","22,121","759,942","34.10","34.45","34.10","34.45","+0.35","22",
"2021/12/22","5,036","171,864","34.40","34.40","34.10","34.40","-0.05","11",
"2021/12/23","5","167","--","--","--","--"," 0.00","1",
"2021/12/24","15,147","519,881","34.30","34.50","34.15","34.15","X0.00","24",
"2021/12/27","30,153","1,042,591","34.70","34.70","34.40","34.70","+0.55","28",
"2021/12/28","7,010","241,496","34.15","34.60","34.15","34.60","-0.10","8",
"2021/12/29","2,066","71,486","34.60","34.60","34.60","34.60"," 0.00","6",
"2021/12/30","9,206","318,275","34.50","34.65","34.50","34.65","+0.05","15",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

