"2015/02  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2015/02/02","25,058","862,156","34.60","34.60","34.30","34.30","-0.10","12",
"2015/02/03","41,000","1,413,250","34.45","34.50","34.40","34.40","+0.10","16",
"2015/02/04","23,000","790,300","34.40","34.50","34.10","34.40"," 0.00","15",
"2015/02/05","14,000","481,100","34.40","34.40","34.30","34.40"," 0.00","7",
"2015/02/06","9,023","310,551","34.40","34.50","34.35","34.40"," 0.00","12",
"2015/02/09","35,206","1,210,660","34.50","34.50","34.25","34.30","-0.10","24",
"2015/02/10","30,444","1,051,470","34.30","34.90","34.30","34.85","+0.55","25",
"2015/02/11","25,501","886,035","34.85","34.85","34.50","34.70","-0.15","60",
"2015/02/12","24,000","829,900","34.70","34.70","34.50","34.60","-0.10","14",
"2015/02/13","7,450","256,470","34.35","34.60","34.30","34.60"," 0.00","10",
"2015/02/24","5,261","184,622","34.40","35.30","34.40","35.15","+0.55","8",
"2015/02/25","21,153","738,926","35.10","35.10","34.55","34.70","-0.45","16",
"2015/02/26","9,000","312,400","34.80","34.80","34.70","34.70"," 0.00","6",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

