"2022/05  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/05/03","65,143","3,096,899","47.50","47.60","47.40","47.60","+0.10","62",
"2022/05/04","64,536","3,091,256","48.00","48.00","47.80","47.85","+0.25","105",
"2022/05/05","68,882","3,302,295","47.95","48.00","47.85","47.95","+0.10","61",
"2022/05/06","48,488","2,301,604","47.70","47.85","47.10","47.75","-0.20","57",
"2022/05/09","33,296","1,579,697","47.50","47.60","47.15","47.45","-0.30","34",
"2022/05/10","22,517","1,065,770","47.40","47.40","47.20","47.35","-0.10","24",
"2022/05/11","43,255","2,050,377","47.20","47.45","47.20","47.35"," 0.00","40",
"2022/05/12","130,880","6,138,096","47.35","47.35","46.50","46.55","-0.80","131",
"2022/05/13","61,022","2,877,318","46.65","47.95","46.60","47.20","+0.65","61",
"2022/05/16","70,321","3,337,290","47.20","47.60","47.00","47.00","-0.20","35",
"2022/05/17","33,688","1,591,798","47.00","47.40","47.00","47.20","+0.20","13",
"2022/05/18","32,424","1,535,285","47.00","47.60","47.00","47.30","+0.10","57",
"2022/05/19","56,483","2,670,104","47.00","47.60","47.00","47.60","+0.30","34",
"2022/05/20","18,350","870,570","47.35","47.70","47.30","47.70","+0.10","24",
"2022/05/23","28,450","1,349,944","47.60","47.60","47.20","47.50","-0.20","30",
"2022/05/24","16,151","768,285","47.55","47.60","47.50","47.60","+0.10","17",
"2022/05/25","27,305","1,297,775","47.30","47.60","47.30","47.50","-0.10","20",
"2022/05/26","140,928","6,754,267","47.80","48.10","47.70","47.95","+0.45","100",
"2022/05/27","61,605","2,958,844","48.00","48.10","47.95","48.10","+0.15","47",
"2022/05/30","68,813","3,312,448","48.15","48.30","47.90","48.30","+0.20","58",
"2022/05/31","24,617","1,184,907","48.30","48.30","48.00","48.20","-0.10","35",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

