"2025/06  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/06/02","13,518,946","1,762,674,678","130.00","131.50","129.50","131.50","+2.00","5,645",
"2025/06/03","24,767,539","3,230,898,854","131.50","132.00","130.00","130.00","-1.50","5,893",
"2025/06/04","11,262,493","1,461,126,896","130.50","130.50","129.50","129.50","-0.50","4,466",
"2025/06/05","7,123,973","925,691,556","129.50","130.50","129.50","130.00","+0.50","3,359",
"2025/06/06","6,622,827","863,265,095","130.50","131.00","130.00","130.00"," 0.00","2,705",
"2025/06/09","11,649,583","1,534,492,692","130.00","132.50","130.00","132.50","+2.50","5,798",
"2025/06/10","9,441,844","1,253,353,144","132.00","133.00","131.50","133.00","+0.50","4,574",
"2025/06/11","7,462,063","991,361,640","132.50","133.00","132.50","133.00"," 0.00","4,465",
"2025/06/12","10,010,424","1,337,610,594","133.00","134.00","132.50","134.00","+1.00","5,173",
"2025/06/13","12,124,892","1,631,371,809","133.00","135.00","133.00","135.00","+1.00","5,960",
"2025/06/16","11,307,356","1,537,512,756","135.00","137.00","134.50","136.00","+1.00","5,190",
"2025/06/17","8,479,390","1,155,213,949","136.00","137.00","135.50","136.50","+0.50","4,569",
"2025/06/18","7,910,603","1,079,508,739","136.00","137.00","135.50","137.00","+0.50","5,400",
"2025/06/19","8,576,951","1,168,350,274","136.00","137.00","135.50","136.50","-0.50","7,059",
"2025/06/20","8,480,841","1,156,964,305","136.00","137.00","136.00","136.50"," 0.00","3,593",
"2025/06/23","7,056,649","961,071,143","136.00","136.50","135.50","136.50"," 0.00","4,602",
"2025/06/24","9,146,311","1,246,586,042","136.50","137.00","135.50","135.50","-1.00","4,899",
"2025/06/25","7,233,408","988,489,072","136.50","137.00","136.00","137.00","+1.50","4,135",
"2025/06/26","10,565,064","1,442,035,221","136.50","137.00","135.50","137.00"," 0.00","5,946",
"2025/06/27","10,364,811","1,415,571,124","136.50","137.50","136.00","136.50","-0.50","5,631",
"2025/06/30","10,927,688","1,481,700,918","136.50","136.50","135.00","135.00","-1.50","5,954",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

