"2025/04  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/04/01","9,281,123","1,203,257,442","129.00","130.00","129.00","130.00","+1.50","4,376",
"2025/04/02","8,540,026","1,108,327,565","129.50","130.00","129.00","130.00"," 0.00","4,058",
"2025/04/07","53,166,902","6,601,387,520","123.00","127.00","122.00","124.00","-6.00","29,634",
"2025/04/08","31,091,480","3,927,016,586","125.50","127.50","125.00","127.00","+3.00","14,101",
"2025/04/09","36,791,910","4,679,317,177","126.00","129.00","125.00","126.00","-1.00","13,686",
"2025/04/10","40,541,465","5,160,870,468","129.00","129.50","126.00","127.00","+1.00","15,933",
"2025/04/11","21,437,083","2,748,701,431","127.50","129.00","127.00","128.50","+1.50","7,845",
"2025/04/14","12,946,305","1,655,999,960","128.00","129.00","127.00","127.50","-1.00","6,132",
"2025/04/15","13,223,379","1,699,613,372","128.00","129.00","127.50","129.00","+1.50","5,068",
"2025/04/16","13,905,736","1,788,371,637","128.50","129.50","128.00","128.50","-0.50","5,447",
"2025/04/17","7,183,217","922,959,415","129.00","129.00","128.00","128.00","-0.50","3,062",
"2025/04/18","5,919,358","759,093,166","129.00","129.00","127.50","128.00"," 0.00","2,738",
"2025/04/21","5,882,174","750,527,201","128.00","128.50","127.00","127.00","-1.00","2,981",
"2025/04/22","14,128,378","1,813,911,597","128.00","129.00","127.00","128.00","+1.00","4,524",
"2025/04/23","11,780,905","1,504,040,709","128.50","129.00","127.00","127.50","-0.50","5,214",
"2025/04/24","11,573,631","1,468,586,368","127.50","128.00","126.50","127.00","-0.50","6,524",
"2025/04/25","11,392,576","1,444,176,795","127.00","127.50","126.50","126.50","-0.50","5,539",
"2025/04/28","13,807,967","1,757,975,656","127.00","128.00","126.50","128.00","+1.50","4,040",
"2025/04/29","12,357,252","1,590,454,542","128.00","129.00","127.50","129.00","+1.00","5,090",
"2025/04/30","9,612,531","1,242,629,718","129.00","129.50","128.50","129.50","+0.50","4,365",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

