"2016/02  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2016/02/01","14,753","534,719","36.00","36.55","35.85","36.35","+0.35","18",
"2016/02/02","13,212","477,182","36.30","36.30","36.00","36.00","-0.35","14",
"2016/02/03","17,050","612,100","35.90","35.95","35.85","35.95","-0.05","11",
"2016/02/15","24,205","880,085","35.95","36.40","35.95","36.30","+0.35","17",
"2016/02/16","35,000","1,278,700","36.50","36.70","36.40","36.70","+0.40","31",
"2016/02/17","10,287","376,852","36.70","36.85","36.50","36.60","-0.10","15",
"2016/02/18","22,000","809,950","36.80","36.90","36.65","36.90","+0.30","21",
"2016/02/19","39,050","1,439,624","36.90","37.00","36.60","37.00","+0.10","27",
"2016/02/22","48,612","1,808,189","37.25","38.40","37.00","38.20","+1.20","36",
"2016/02/23","50,003","1,891,965","38.00","38.40","37.60","38.00","-0.20","40",
"2016/02/24","42,000","1,597,400","38.00","38.50","37.65","37.80","-0.20","27",
"2016/02/25","21,002","797,877","37.75","38.45","37.75","37.90","+0.10","21",
"2016/02/26","29,801","1,132,176","37.90","38.10","37.90","38.00","+0.10","20",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

