"2018/06 Highlights of Daily Trading"
"Date","Trade Volume","Trade Value","Transaction","TAIEX","Change",
"2018/06/01","6,791,499,798","141,333,015,312","1,235,468","10,949.08","74.12",
"2018/06/04","7,608,946,367","157,570,196,008","1,297,838","11,109.50","160.42",
"2018/06/05","7,768,901,127","164,355,099,742","1,354,290","11,100.11","-9.39",
"2018/06/06","8,106,541,820","173,111,511,067","1,342,941","11,201.83","101.72",
"2018/06/07","8,651,462,832","190,317,533,253","1,452,869","11,251.75","49.92",
"2018/06/08","7,457,434,235","162,884,808,663","1,274,963","11,156.42","-95.33",
"2018/06/11","6,544,815,539","156,306,058,550","1,205,053","11,149.23","-7.19",
"2018/06/12","7,363,237,748","183,166,804,912","1,359,741","11,144.79","-4.44",
"2018/06/13","7,532,863,350","179,178,883,382","1,379,575","11,173.21","28.42",
"2018/06/14","7,130,242,175","166,993,820,965","1,350,719","11,013.98","-159.23",
"2018/06/15","7,438,455,164","193,352,959,429","1,273,779","11,087.47","73.49",
"2018/06/19","7,290,686,719","172,031,564,370","1,362,200","10,904.19","-183.28",
"2018/06/20","7,461,838,541","181,021,666,310","1,402,140","10,927.44","23.25",
"2018/06/21","6,238,887,073","138,276,089,312","1,106,856","10,941.07","13.63",
"2018/06/22","6,466,160,866","151,619,099,099","1,205,266","10,899.28","-41.79",
"2018/06/25","5,583,981,499","126,908,693,121","1,062,748","10,786.46","-112.82",
"2018/06/26","6,545,486,831","143,021,090,315","1,198,251","10,742.17","-44.29",
"2018/06/27","6,039,482,471","149,207,924,131","1,127,177","10,701.03","-41.14",
"2018/06/28","5,819,485,996","133,002,640,614","1,056,734","10,654.28","-46.75",
"2018/06/29","5,905,588,515","141,594,795,540","1,022,448","10,836.91","182.63",
"Remarks:"
"Statistics of today cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"The total trade value including foreign currency ETFs is converted into NTD, using the exchange rate posted at 3:30pm on the day of trading. Please refer to our official website at https://www.twse.com.tw/en/ Home > Market Info>Dual-Currency Trading ETFs>Daily exchange rate"

