"2020/01  Daily Trading Value/Volume of 6128 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2020/01/02","42,000","1,293,600","30.65","30.95","30.60","30.75","+0.15","35",
"2020/01/03","55,100","1,701,379","30.75","30.95","30.75","30.90","+0.15","46",
"2020/01/06","51,155","1,574,089","30.95","30.95","30.70","30.75","-0.15","33",
"2020/01/07","67,201","2,062,660","30.75","30.80","30.60","30.70","-0.05","53",
"2020/01/08","79,360","2,420,265","30.60","30.60","30.40","30.60","-0.10","58",
"2020/01/09","11,059","339,007","30.60","30.70","30.60","30.70","+0.10","11",
"2020/01/10","38,050","1,167,775","30.70","30.80","30.55","30.80","+0.10","30",
"2020/01/13","156,032","4,781,875","30.80","30.85","30.50","30.50","-0.30","74",
"2020/01/14","105,135","3,206,090","30.60","30.65","30.30","30.40","-0.10","57",
"2020/01/15","38,203","1,159,200","30.35","30.60","30.30","30.30","-0.10","31",
"2020/01/16","39,567","1,200,536","30.30","30.40","30.30","30.40","+0.10","27",
"2020/01/17","24,524","744,229","30.40","30.45","30.30","30.35","-0.05","20",
"2020/01/20","65,047","1,973,746","30.40","30.45","30.25","30.40","+0.05","38",
"2020/01/30","356,000","10,398,100","29.90","29.95","28.90","29.00","-1.40","198",
"2020/01/31","201,292","5,838,864","28.80","29.40","28.80","29.25","+0.25","106",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

