"2021/04  Daily Trading Value/Volume of 2412 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/04/01","6,740,101","751,802,681","111.50","112.00","111.00","111.50"," 0.00","2,557",
"2021/04/06","9,341,521","1,043,771,539","111.50","112.00","111.00","112.00","+0.50","3,805",
"2021/04/07","10,886,200","1,221,506,719","112.00","112.50","112.00","112.00"," 0.00","4,254",
"2021/04/08","10,448,194","1,165,555,240","112.00","112.50","111.00","111.00","-1.00","4,689",
"2021/04/09","13,032,865","1,453,850,770","111.50","112.00","111.00","112.00","+1.00","3,250",
"2021/04/12","8,757,741","974,713,870","111.50","112.00","111.00","111.00","-1.00","3,985",
"2021/04/13","6,059,380","676,842,982","111.50","112.00","111.00","112.00","+1.00","2,994",
"2021/04/14","33,443,011","3,780,256,408","111.50","114.00","111.50","113.00","+1.00","12,522",
"2021/04/15","14,842,620","1,685,137,432","113.00","114.00","113.00","114.00","+1.00","5,137",
"2021/04/16","11,145,692","1,270,593,189","114.00","114.50","113.50","114.00"," 0.00","4,672",
"2021/04/19","8,096,199","924,826,547","114.00","114.50","113.50","114.50","+0.50","4,366",
"2021/04/20","8,448,533","969,846,836","114.50","115.00","114.00","115.00","+0.50","4,286",
"2021/04/21","8,731,707","998,561,986","115.00","115.00","114.00","114.50","-0.50","4,412",
"2021/04/22","10,113,479","1,155,744,543","114.00","115.00","114.00","114.50"," 0.00","4,523",
"2021/04/23","6,008,121","685,420,144","114.50","114.50","113.50","114.00","-0.50","3,041",
"2021/04/26","7,984,617","908,708,383","114.00","114.00","113.50","114.00"," 0.00","4,295",
"2021/04/27","9,052,808","1,027,280,477","114.00","114.00","113.00","114.00"," 0.00","4,917",
"2021/04/28","8,236,811","934,603,322","114.00","114.00","113.00","114.00"," 0.00","3,880",
"2021/04/29","4,395,048","500,211,693","113.50","114.00","113.00","114.00"," 0.00","1,848",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

