"2022/03  Daily Trading Value/Volume of 2103 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/03/01","3,757,848","134,878,174","35.65","36.25","35.50","35.65","+0.45","2,291",
"2022/03/02","3,953,841","139,518,048","35.75","35.90","35.05","35.15","-0.50","2,216",
"2022/03/03","1,817,139","64,372,440","35.40","35.65","35.25","35.40","+0.25","1,235",
"2022/03/04","3,998,619","140,251,028","35.25","35.45","34.90","35.00","-0.40","2,253",
"2022/03/07","6,551,629","221,060,719","34.90","34.90","33.30","33.65","-1.35","3,275",
"2022/03/08","5,182,491","171,351,887","33.50","33.70","32.45","32.80","-0.85","2,772",
"2022/03/09","3,557,939","120,403,004","33.10","34.20","33.10","33.85","+1.05","2,219",
"2022/03/10","2,107,782","72,117,832","34.45","34.45","33.95","34.20","+0.35","1,345",
"2022/03/11","3,000,613","102,432,705","34.15","34.40","33.30","34.20"," 0.00","1,537",
"2022/03/14","2,148,190","74,039,172","34.40","34.80","34.25","34.45","+0.25","1,160",
"2022/03/15","3,667,238","123,681,725","34.30","34.35","33.50","33.60","-0.85","1,842",
"2022/03/16","4,290,609","144,708,477","33.80","34.40","33.35","33.90","+0.30","2,325",
"2022/03/17","4,877,029","168,296,289","34.40","34.95","34.10","34.60","+0.70","1,948",
"2022/03/18","3,043,812","104,448,659","34.60","34.75","34.10","34.10","-0.50","1,459",
"2022/03/21","2,227,159","76,550,436","34.30","34.65","34.25","34.35","+0.25","1,301",
"2022/03/22","2,173,679","74,744,569","34.45","34.55","34.20","34.55","+0.20","1,226",
"2022/03/23","2,244,152","77,459,748","34.80","34.80","34.40","34.50","-0.05","1,641",
"2022/03/24","1,698,396","58,364,021","34.50","34.50","34.20","34.45","-0.05","1,102",
"2022/03/25","2,278,351","78,801,097","34.50","34.75","34.50","34.55","+0.10","1,034",
"2022/03/28","2,007,974","69,217,511","34.45","34.85","34.05","34.85","+0.30","971",
"2022/03/29","1,415,874","48,825,673","34.85","34.85","34.35","34.35","-0.50","821",
"2022/03/30","1,519,984","52,694,027","34.45","34.80","34.45","34.80","+0.45","895",
"2022/03/31","1,255,283","43,667,708","34.80","34.90","34.65","34.90","+0.10","753",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

