"2025/05  Daily Trading Value/Volume of 1303 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2025/05/02","4,380,100","134,534,488","30.80","30.90","30.40","30.85","+0.25","2,299",
"2025/05/05","12,924,487","407,985,419","31.00","31.95","30.95","31.60","+0.75","6,045",
"2025/05/06","10,144,547","323,338,439","32.00","32.40","31.40","31.80","+0.20","5,299",
"2025/05/07","9,321,729","299,412,991","32.10","32.50","31.70","31.80"," 0.00","5,034",
"2025/05/08","9,669,383","301,272,098","31.75","31.75","30.95","30.95","-0.85","6,872",
"2025/05/09","7,310,515","228,117,441","30.90","31.55","30.70","31.45","+0.50","4,037",
"2025/05/12","6,682,473","212,084,187","31.80","32.00","31.50","31.65","+0.20","3,294",
"2025/05/13","9,767,493","305,005,316","31.65","31.75","31.00","31.30","-0.35","5,389",
"2025/05/14","8,790,960","278,575,465","31.75","31.95","31.25","31.95","+0.65","4,568",
"2025/05/15","7,795,131","245,916,293","31.90","31.90","31.40","31.45","-0.50","4,075",
"2025/05/16","4,442,708","140,427,274","31.85","31.85","31.45","31.75","+0.30","2,880",
"2025/05/19","5,571,603","175,352,823","31.75","31.80","31.15","31.65","-0.10","3,030",
"2025/05/20","4,589,563","144,522,161","31.80","31.80","31.30","31.45","-0.20","2,920",
"2025/05/21","5,225,103","165,273,146","31.70","31.85","31.30","31.65","+0.20","2,837",
"2025/05/22","8,512,932","263,252,591","31.40","31.45","30.65","30.70","-0.95","4,568",
"2025/05/23","6,990,328","213,832,206","30.65","30.80","30.40","30.75","+0.05","3,722",
"2025/05/26","9,748,490","295,518,349","30.55","30.70","30.10","30.10","-0.65","5,383",
"2025/05/27","10,402,300","311,690,370","30.15","30.45","29.60","29.60","-0.50","5,809",
"2025/05/28","8,943,394","265,218,217","29.95","30.20","29.45","29.60"," 0.00","4,991",
"2025/05/29","28,153,419","811,283,291","29.95","29.95","28.65","28.65","-0.95","8,688",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

