"2017/09 Highlights of Daily Trading"
"Date","Trade Volume","Trade Value","Transaction","TAIEX","Change",
"2017/09/01","6,064,861,953","115,511,578,373","1,089,003","10,594.82","9.04",
"2017/09/04","5,498,749,075","106,969,189,694","994,838","10,569.87","-24.95",
"2017/09/05","5,873,609,014","120,738,411,849","1,053,207","10,617.84","47.97",
"2017/09/06","6,210,529,776","130,345,356,493","1,158,515","10,547.86","-69.98",
"2017/09/07","6,412,690,437","132,970,074,910","1,188,773","10,538.51","-9.35",
"2017/09/08","5,779,683,575","122,808,831,655","1,079,836","10,609.95","71.44",
"2017/09/11","5,920,435,072","132,729,410,604","1,190,211","10,572.16","-37.79",
"2017/09/12","5,769,101,200","126,290,984,489","1,121,196","10,610.35","38.19",
"2017/09/13","5,853,111,895","130,257,893,359","1,096,739","10,532.88","-77.47",
"2017/09/14","5,522,954,635","123,687,874,321","1,054,619","10,553.57","20.69",
"2017/09/15","6,482,820,450","158,750,379,249","1,148,796","10,580.41","26.84",
"2017/09/18","6,950,033,376","135,735,383,124","1,255,510","10,631.57","51.16",
"2017/09/19","6,625,270,739","140,825,604,205","1,207,986","10,576.14","-55.43",
"2017/09/20","5,895,804,384","131,844,817,912","1,143,225","10,519.17","-56.97",
"2017/09/21","5,569,265,779","121,796,308,125","989,206","10,578.44","59.27",
"2017/09/22","5,727,401,460","122,302,198,065","1,045,965","10,449.68","-128.76",
"2017/09/25","5,784,894,485","132,130,208,753","1,154,076","10,335.89","-113.79",
"2017/09/26","5,758,755,103","123,610,817,662","1,050,424","10,257.02","-78.87",
"2017/09/27","5,280,623,838","110,708,660,072","884,098","10,326.68","69.66",
"2017/09/28","5,003,507,875","107,640,220,468","897,399","10,296.45","-30.23",
"2017/09/29","4,925,439,728","101,796,738,284","858,030","10,329.94","33.49",
"2017/09/30","3,583,409,388","54,278,685,485","560,930","10,383.94","54.00",
"Remarks:"
"Statistics of today cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"The total trade value including foreign currency ETFs is converted into NTD, using the exchange rate posted at 3:30pm on the day of trading. Please refer to our official website at https://www.twse.com.tw/en/ Home > Market Info>Dual-Currency Trading ETFs>Daily exchange rate"

